"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-04-24,2020-07-15T12:15:00.000+02:00,,3708,,3007,704,32,,9,7,0.81029,0.18971,0.49,0.51,,,46.0,602,-35,3021,66,39467,,32075,7392,1225,,929,296,0.812704,0.187296,,,,,38649,31170,7479,1163,876,287,0.806489,0.193511,,,,,85,1,1,0,0.655,,37.0,48.0,,,0.442,0.558,,,84.0,85.0,,,154,129,25,5,0,5,-3,-4,1,0,0,-1,,,,11,780,20,,11,0.72,0.45,0.89,0.808,0.729,0.888,"local","1,2"
2020-04-25,2020-07-15T12:15:00.000+02:00,,3723,,3017,706,15,,10,2,0.81037,0.18963,0.49,0.51,,,46.0,556,-46,3079,58,40065,,32548,7517,598,,473,125,0.81238,0.18762,,,,,39223,31623,7600,574,453,121,0.806236,0.193764,,,,,88,3,1,0,0.667,,38.0,50.0,,,0.473,0.527,,,83.0,85.0,,,142,119,23,5,0,5,-12,-10,-2,0,0,0,,,,11,788,8,,11,0.6,0.33,0.77,0.792,0.712,0.873,"local","2"
2020-04-26,2020-07-15T12:15:00.000+02:00,,3729,,3020,709,6,,3,3,0.80987,0.19013,0.49,0.51,,,46.0,546,-10,3095,16,40166,,32641,7525,101,,93,8,0.812652,0.187348,,,,,39318,31710,7608,95,87,8,0.806501,0.193499,,,,,88,0,1,0,0.674,,38.0,50.0,,,0.438,0.562,,,83.0,84.0,,,141,121,20,5,0,5,-1,2,-3,0,0,0,,,,11,790,2,,11,0.57,0.31,0.76,0.791,0.709,0.873,"local",""
2020-04-27,2020-07-15T12:15:00.000+02:00,,3741,,3034,707,12,,14,-2,0.81101,0.18899,0.49,0.51,,,46.0,537,-9,3115,20,40863,,33190,7673,697,,549,148,0.812226,0.187774,,,,,39963,32215,7748,645,505,140,0.806121,0.193879,,,,,89,1,1,0,0.663,,39.0,50.0,,,0.438,0.562,,,83.0,84.5,,,132,112,20,5,0,5,-9,-9,0,0,0,0,,,,9,804,14,,11,0.64,0.39,0.86,0.786,0.703,0.87,"local",""
2020-04-28,2020-07-15T12:15:00.000+02:00,,3774,,3050,719,33,,16,12,0.80923,0.19077,0.49,0.51,,,46.0,557,20,3128,13,42485,,34612,7873,1622,,1422,200,0.814688,0.185312,,,,,41531,33587,7944,1568,1372,196,0.808721,0.191279,,,,,89,0,1,0,0.663,,39.0,50.0,,,0.438,0.562,,,83.0,84.0,,,137,115,22,3,0,3,5,3,2,-2,0,-2,,,,9,810,6,,13,0.62,0.32,0.8,0.819,0.734,0.903,"local","1,2"
2020-04-29,2020-07-15T12:15:00.000+02:00,,3790,,3062,722,16,,12,3,0.8092,0.1908,0.489,0.511,,,46.0,492,-65,3208,80,44193,,36151,8042,1708,,1539,169,0.818025,0.181975,,,,,43179,35073,8106,1648,1486,162,0.81227,0.18773,,,,,90,1,1,0,0.656,,39.0,51.0,,,0.433,0.567,,,83.0,84.5,,,125,101,24,3,0,3,-12,-14,2,0,0,0,,,,7,829,19,,12,0.64,0.32,0.81,0.792,0.707,0.877,"local","1,2"
2020-04-30,2020-07-15T12:15:00.000+02:00,,3804,,3080,722,14,,18,0,0.8101,0.1899,0.489,0.511,,,46.0,451,-41,3261,53,46042,,37710,8332,1849,,1559,290,0.819035,0.180965,,,,,44980,36592,8388,1801,1519,282,0.813517,0.186483,,,,,92,2,1,0,,,40.0,52.0,,,,,,,84.0,85.0,,,111,87,24,3,0,3,-14,-14,0,0,0,0,,,,8,841,12,,13,0.67,0.37,0.87,0.785,0.699,0.871,"local","1,2"
2020-05-01,2020-07-15T12:15:00.000+02:00,,3811,,3095,717,7,,15,-5,0.81191,0.18809,0.489,0.511,,,46.0,407,-44,3311,50,47477,,38964,8513,1435,,1254,181,0.820692,0.179308,,,,,46394,37827,8567,1414,1235,179,0.815343,0.184657,,,,,93,1,1,0,0.648,,41.0,52.0,,,0.44,0.56,,,84.0,85.0,,,123,98,25,3,0,3,12,11,1,0,0,0,,,,7,845,4,,11,0.72,0.4,0.91,0.778,0.691,0.865,"local","1,2"
2020-05-02,2020-07-15T12:15:00.000+02:00,,3823,,3097,727,12,,2,10,0.80988,0.19012,0.489,0.511,,,46.0,357,-50,3370,59,48113,,39527,8586,636,,563,73,0.821545,0.178455,,,,,47015,38380,8635,621,553,68,0.816335,0.183665,,,,,96,3,1,0,0.632,,43.0,53.0,,,0.453,0.547,,,84.0,85.0,,,117,93,24,3,0,3,-6,-5,-1,0,0,0,,,,7,850,5,,10,0.75,0.42,0.94,0.769,0.681,0.857,"local","1"
2020-05-03,2020-07-15T12:15:00.000+02:00,,3827,,3104,724,4,,7,-3,0.81087,0.18913,0.489,0.511,,,46.0,336,-21,3395,25,48334,,39711,8623,221,,184,37,0.821596,0.178404,,,,,47226,38558,8668,211,178,33,0.816457,0.183543,,,,,96,0,1,0,0.632,,43.0,53.0,,,0.453,0.547,,,84.0,85.0,,,115,92,23,3,0,3,-2,-1,-1,0,0,0,,,,6,851,1,,10,0.71,0.37,0.89,0.782,0.693,0.871,"local","1"
2020-05-04,2020-07-15T12:15:00.000+02:00,,3839,,3115,725,12,,11,1,0.8112,0.1888,0.489,0.511,,,46.0,339,3,3402,7,49302,,40500,8802,968,,789,179,0.821468,0.178532,0.49,0.51,,,48149,39308,8841,923,750,173,0.816382,0.183618,,,,,98,2,1,0,0.639,0.36,44.0,54.0,,,0.454,0.55,,,84.0,85.0,,,112,90,22,3,0,3,-3,-2,-1,0,0,0,,,,5,856,5,,9,0.68,0.33,0.86,0.781,0.691,0.872,"local","1"
2020-05-05,2020-07-15T12:15:00.000+02:00,,3850,,3123,728,11,,8,3,0.81096,0.18904,0.489,0.511,,,46.0,309,-30,3443,41,50538,,41499,9039,1236,,999,237,0.821144,0.178856,0.49,0.51,,,49327,40264,9063,1178,956,222,0.816267,0.183733,,,,,98,0,1,0,0.64,0.36,44.0,54.0,,,0.45,0.55,,,83.0,85.0,,,118,98,20,3,0,3,6,8,-2,0,0,0,,,,4,860,4,,8,0.66,0.34,0.87,0.779,0.687,0.87,"local","1"
2020-05-06,2020-07-15T12:15:00.000+02:00,,3859,,3130,729,9,,7,1,0.81109,0.18891,0.4889,0.5111,,,46.0,264,-45,3495,52,51879,,42530,9349,1341,,1031,310,0.819792,0.180208,0.49,0.51,,,50645,41273,9372,1318,1009,309,0.814947,0.185053,,,,,100,2,1,0,0.64,0.36,44.0,56.0,,,0.44,0.56,,,83.0,85.0,,,111,90,21,3,0,3,-7,-8,1,0,0,0,,,,4,868,8,,7,0.66,0.29,0.83,0.783,0.691,0.875,"local","2"
2020-05-07,2020-07-15T12:15:00.000+02:00,,3870,,3133,738,11,,3,9,0.80935,0.19065,0.4883,0.5117,,,46.0,254,-10,3516,21,53315,,43544,9771,1436,,1014,422,0.816731,0.183269,0.49,0.51,,,52038,42249,9789,1393,976,417,0.811887,0.188113,,,,,100,0,1,0,0.64,0.36,44.0,56.0,,,0.44,0.56,,,83.0,84.5,,,96,80,16,3,0,3,-15,-10,-5,0,0,0,,,,3,873,5,,6,0.67,0.32,0.87,0.767,0.674,0.861,"local","1,2"
2020-05-08,2020-07-15T12:15:00.000+02:00,,3876,,3139,738,6,,6,0,0.80965,0.19035,0.4883,0.5117,,,46.0,232,-22,3543,27,54554,,44572,9982,1239,,1028,211,0.817025,0.182975,0.49,0.51,,,53241,43241,10000,1203,992,211,0.812175,0.187825,,,,,101,1,1,0,0.64,0.36,44.0,57.0,,,0.44,0.56,,,83.0,84.0,,,103,88,15,3,0,3,7,8,-1,0,0,0,,,,3,874,1,,8,0.72,0.35,0.91,0.773,0.679,0.867,"local","1"
2020-05-09,2020-07-15T12:15:00.000+02:00,,3885,,3139,747,9,,0,9,0.80777,0.19223,0.4883,0.5117,,,46.0,204,-28,3580,37,55247,,45157,10090,693,,585,108,0.817366,0.182634,0.49,0.51,,,53920,43812,10108,679,571,108,0.812537,0.187463,,,,,101,0,1,0,0.65,0.35,44.0,57.0,,,0.44,0.56,,,83.0,84.0,,,93,79,14,3,0,3,-10,-9,-1,0,0,0,,,,3,879,5,,8,0.68,0.33,0.89,0.765,0.669,0.86,"local","1"
2020-05-10,2020-07-15T12:15:00.000+02:00,,3887,,3148,740,2,,9,-7,0.80967,0.19033,0.489,0.511,,,46.0,187,-17,3599,19,55412,,45308,10104,165,,151,14,0.817657,0.182343,0.49,0.51,,,54079,43957,10122,159,145,14,0.812829,0.187171,,,,,101,0,1,0,0.65,0.35,44.0,57.0,,,0.44,0.56,,,83.0,84.0,,,87,69,18,3,0,3,-6,-10,4,0,0,0,,,,3,883,4,,8,0.72,0.35,0.92,0.779,0.683,0.876,"local","1"
2020-05-11,2020-07-15T12:15:00.000+02:00,,3894,,3153,741,7,,5,1,0.80971,0.19029,0.4889,0.5111,,,46.0,185,-2,3607,8,56391,,46127,10264,979,,819,160,0.817985,0.182015,0.49,0.51,,,55032,44753,10279,953,796,157,0.813218,0.186782,,,,,102,1,1,0,0.65,0.35,44.0,58.0,,,0.43,0.57,,,83.0,84.5,,,88,66,22,1,0,1,1,-3,4,-2,0,-2,,,,3,886,3,,7,0.72,0.36,0.94,0.774,0.676,0.872,"local","2"
2020-05-12,2020-07-15T12:15:00.000+02:00,,3904,,3161,743,10,,8,2,0.80968,0.19032,0.4883,0.5117,,,46.0,174,-11,3627,20,57688,,47117,10571,1297,,990,307,0.816756,0.183244,0.49,0.51,,,56300,45721,10579,1268,968,300,0.812096,0.187904,,,,,103,1,1,0,0.65,0.35,45.0,58.0,,,0.44,0.56,,,84.0,85.0,,,89,67,22,1,0,1,1,1,0,0,0,0,,,,3,887,1,,6,0.71,0.32,0.9,0.768,0.669,0.867,"local",""
2020-05-13,2020-07-15T12:15:00.000+02:00,,3916,,3162,753,12,,1,10,0.80766,0.19234,0.4879,0.5121,,,46.0,150,-24,3663,36,58835,,47976,10859,1147,,859,288,0.815433,0.184567,0.49,0.51,,,57419,46553,10866,1119,832,287,0.81076,0.18924,,,,,103,0,1,0,0.65,0.35,45.0,58.0,,,0.44,0.56,,,84.0,85.0,,,78,67,11,1,0,1,-11,0,-11,0,0,0,,,,4,895,8,,6,0.75,0.38,0.98,0.775,0.675,0.875,"local","1,2"
2020-05-14,2020-07-15T12:15:00.000+02:00,,3923,,3175,748,7,,13,-5,0.80933,0.19067,0.4874,0.5126,,,46.0,139,-11,3680,17,59988,,48864,11124,1153,,888,265,0.814563,0.185437,0.49,0.51,,,58554,47420,11134,1135,867,268,0.809851,0.190149,,,,,104,1,1,0,0.65,0.35,46.0,58.0,,,0.44,0.56,,,84.0,85.0,,,82,71,11,1,0,1,4,4,0,0,0,0,,,,3,898,3,,6,0.79,0.43,1.03,0.787,0.686,0.888,"local","2"
2020-05-15,2020-07-15T12:15:00.000+02:00,,3932,,3179,751,9,,4,3,0.80891,0.19109,0.4873,0.5127,,,46.0,131,-8,3696,16,61207,,49842,11365,1219,,978,241,0.814319,0.185681,0.49,0.51,,,59750,48380,11370,1196,960,236,0.809707,0.190293,,,,,105,1,1,0,0.65,0.35,46.0,59.0,,,0.44,0.56,,,84.0,85.0,,,73,58,15,1,0,1,-9,-13,4,0,0,0,,,,3,900,2,,4,0.81,0.41,1.02,0.783,0.681,0.884,"local","1,2"
2020-05-16,2020-07-15T12:15:00.000+02:00,,3945,,3185,760,13,,6,9,0.80735,0.19265,0.4873,0.5127,,,46.0,135,4,3704,8,62154,,50580,11574,947,,738,209,0.813785,0.186215,0.49,0.51,,,60689,49111,11578,939,731,208,0.809224,0.190776,,,,,106,1,1,0,0.64,0.36,47.0,59.0,,,0.45,0.55,,,84.0,85.0,,,63,50,13,1,0,1,-10,-8,-2,0,0,0,,,,3,900,0,,4,0.88,0.52,1.13,0.787,0.684,0.889,"local","2"
2020-05-17,2020-07-15T12:15:00.000+02:00,,3947,,3190,757,2,,5,-3,0.80821,0.19179,0.4869,0.5131,,,46.0,125,-10,3716,12,62260,,50669,11591,106,,89,17,0.813829,0.186171,0.49,0.51,,,60793,49199,11594,104,88,16,0.809287,0.190713,,,,,106,0,1,0,0.64,0.36,47.0,59.0,,,0.45,0.55,,,84.0,85.0,,,54,46,8,1,0,1,-9,-4,-5,0,0,0,,,,2,905,5,,4,0.94,0.58,1.19,0.823,0.719,0.926,"local",""
2020-05-18,2020-07-15T12:15:00.000+02:00,,3959,,3201,757,12,,11,0,0.80874,0.19126,0.487,0.513,,,46.0,132,7,3719,3,63085,,51408,11677,825,,739,86,0.814901,0.185099,0.49,0.51,,,61603,49925,11678,810,726,84,0.810431,0.189569,,,,,108,2,1,0,0.65,0.35,48.0,60.0,,,0.45,0.55,,,84.0,84.0,,,60,50,10,1,0,1,6,4,2,0,0,0,,,,3,905,0,,5,0.89,0.5,1.11,0.815,0.71,0.919,"local","1,2"
2020-05-19,2020-07-15T11:00:00.000+02:00,,3971,,3211,760,12,0,10,3,0.80861,0.19139,0.4871,0.5129,,,46.0,127,-5,3736,17,64086,,52185,11901,1001,,777,224,0.814296,0.185704,0.49,0.51,,,62577,50680,11897,974,755,219,0.809882,0.190118,,,,,108,0,1,0,0.65,0.35,48.0,60.0,,,0.45,0.55,,,84.0,84.0,,,57,51,6,1,0,1,-3,1,-4,0,0,0,,,,3,906,1,,4,0.85,0.51,1.11,0.822,0.718,0.927,"local","2"
2020-05-20,2020-07-15T11:00:00.000+02:00,,3980,,3218,762,9,0,7,2,0.80854,0.19146,0.4871,0.5129,,,46.0,124,-3,3748,12,65331,,53273,12058,1245,,1088,157,0.815432,0.184568,0.49,0.51,,,63804,51751,12053,1227,1071,156,0.811093,0.188907,,,,,108,0,1,0,0.65,0.35,48.0,60.0,,,0.45,0.55,,,84.0,84.0,,,62,56,6,1,0,1,5,5,0,0,0,0,,,,3,906,0,,5,0.86,0.47,1.08,0.829,0.724,0.933,"local",""
2020-05-21,2020-07-15T11:00:00.000+02:00,,3981,,3219,762,1,0,1,0,0.80859,0.19141,0.487,0.513,,,46.0,117,-7,3756,8,66087,,53851,12236,756,,578,178,0.779426,0.220574,0.49,0.51,,,64557,52325,12232,753,574,179,0.810524,0.189476,,,,,108,0,1,0,0.65,0.35,48.0,60.0,,,0.45,0.55,,,84.0,84.0,,,51,46,5,1,0,1,-11,-10,-1,0,0,0,,,,3,910,4,,4,0.82,0.42,1.03,0.826,0.721,0.931,"local",""
2020-05-22,2020-07-15T11:00:00.000+02:00,,3990,,3228,762,9,0,9,0,0.80902,0.19098,0.4869,0.5131,,,46.0,116,-1,3766,10,67190,,54797,12393,1103,,946,157,0.815553,0.184447,0.49,0.51,,,65632,53246,12386,1075,921,154,0.811281,0.188719,,,,,108,0,1,0,0.65,0.35,48.0,60.0,,,0.45,0.55,,,84.0,84.0,,,55,47,8,1,0,1,4,1,3,0,0,0,,,,3,912,2,,5,0.83,0.47,1.08,0.814,0.708,0.92,"local",""
2020-05-23,2020-07-15T11:00:00.000+02:00,,3992,,3230,762,2,0,2,0,0.80912,0.19088,0.4872,0.5128,,,46.0,108,-8,3775,9,68302,,55732,12570,1112,,935,177,0.815964,0.184036,0.49,0.51,,,66731,54167,12564,1099,921,178,0.811722,0.188278,,,,,109,1,1,0,0.65,0.35,48.0,61.0,,,0.45,0.55,,,84.0,84.0,,,43,36,7,1,0,1,-12,-11,-1,0,0,0,,,,4,915,3,,5,0.71,0.31,0.92,0.818,0.711,0.924,"local",""
2020-05-24,2020-07-15T11:00:00.000+02:00,,3993,,3231,762,1,0,1,0,0.80917,0.19083,0.4873,0.5127,,,46.0,97,-11,3787,12,68368,,55794,12574,66,,62,4,0.816084,0.183916,0.49,0.51,,,66794,54226,12568,63,59,4,0.811839,0.188161,,,,,109,0,1,0,0.65,0.35,48.0,61.0,,,0.45,0.55,,,84.0,84.0,,,41,37,4,1,0,1,-2,1,-3,0,0,0,,,,5,915,0,,4,0.66,0.33,0.93,0.805,0.698,0.913,"local",""
2020-05-25,2020-07-15T11:00:00.000+02:00,,3995,,3233,762,2,0,2,0,0.80926,0.19074,0.4873,0.5127,,,46.0,97,0,3789,2,69153,,56481,12671,785,,687,97,0.816766,0.183234,0.49,0.51,,,67577,54910,12667,783,684,99,0.812555,0.187445,,,,,109,0,1,0,0.65,0.35,48.0,61.0,,,0.45,0.55,,,84.0,84.0,,,44,39,5,1,0,1,3,2,1,0,0,0,,,,3,916,1,,4,0.67,0.26,0.88,0.8,0.691,0.908,"local","5,6"
2020-05-26,2020-07-15T11:00:00.000+02:00,,4001,,3237,764,6,0,4,2,0.80905,0.19095,0.4869,0.5131,,,46.0,95,-2,3796,7,70400,,57493,12906,1247,,1012,235,0.816674,0.183326,0.49,0.51,,,68811,55913,12898,1234,1003,231,0.812559,0.187441,,,,,110,1,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,85.0,,,50,46,4,1,0,1,6,7,-1,0,0,0,,,,3,917,1,,3,0.69,0.27,0.9,0.79,0.681,0.9,"local","5"
2020-05-27,2020-07-15T11:00:00.000+02:00,,4008,,3240,768,7,0,3,4,0.80838,0.19162,0.4871,0.5129,,,46.0,92,-3,3806,10,71443,339,58387,13055,1043,339,894,149,0.817264,0.182736,0.49,0.51,,,69837,56794,13043,1026,881,145,0.813237,0.186763,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,85.0,,,39,35,4,1,0,1,-11,-11,0,0,0,0,,,,2,919,2,,3,0.69,0.27,0.91,0.795,0.685,0.906,"local","5"
2020-05-28,2020-07-15T11:00:00.000+02:00,,4012,,3242,770,4,0,2,2,0.80808,0.19192,0.4867,0.5133,,,46.0,84,-8,3818,12,73429,1167,59985,13443,1986,828,1598,388,0.816923,0.183077,0.49,0.51,,,71802,58378,13424,1965,1584,381,0.813041,0.186959,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,85.0,,,34,30,4,1,0,1,-5,-5,0,0,0,0,,,,1,922,3,,3,0.72,0.27,0.92,0.803,0.691,0.915,"local","5"
2020-05-29,2020-07-15T11:00:00.000+02:00,,4016,,3245,771,4,0,3,1,0.80802,0.19198,0.4865,0.5135,,,46.0,80,-4,3826,8,76027,2708,61850,14176,2598,1541,1865,733,0.813537,0.186463,0.49,0.51,,,74387,60235,14152,2585,1857,728,0.809752,0.190248,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,33,30,3,0,0,1,-1,0,-1,-1,0,0,,,,1,924,2,,2,0.72,0.27,0.93,0.8,0.687,0.913,"local","5"
2020-05-30,2020-07-15T11:00:00.000+02:00,,4018,,3248,770,2,0,3,-1,0.80836,0.19164,0.4865,0.5135,,,46.0,72,-8,3836,10,78104,3619,63534,14569,2077,911,1684,393,0.813464,0.186536,0.49,0.51,,,76460,61914,14546,2073,1679,394,0.809757,0.190243,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,31,28,3,1,0,1,-2,-2,0,1,0,0,,,,1,925,1,,3,0.72,0.34,1.0,0.799,0.685,0.913,"local","5"
2020-05-31,2020-07-15T11:00:00.000+02:00,,4019,,3248,771,1,0,0,1,0.80816,0.19184,0.4866,0.5134,,,46.0,59,-13,3850,14,78266,,63667,14598,162,,133,29,0.793555,0.206445,0.49,0.51,,,76623,62048,14575,163,134,29,0.809783,0.190217,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,32,29,3,0,0,1,1,1,0,-1,0,0,,,,1,927,2,,3,0.66,0.23,0.88,0.797,0.682,0.911,"local","5"
2020-06-01,2020-07-15T11:00:00.000+02:00,,4020,,3249,771,1,0,1,0,0.80821,0.19179,0.4868,0.5132,,,46.0,57,-2,3853,3,78908,,64024,14883,642,,357,285,0.811386,0.188614,0.49,0.51,,,77256,62400,14856,633,352,281,0.807704,0.192296,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,30,26,4,0,0,0,-2,-3,1,0,0,-1,,,,1,929,2,,3,0.64,0.22,0.88,0.796,0.68,0.912,"local","5"
2020-06-02,2020-07-15T11:00:00.000+02:00,,4024,,3251,773,4,0,2,2,0.8079,0.1921,0.487,0.513,,,46.0,47,-10,3867,14,80900,5474,65234,15665,1992,1855,1210,782,0.806363,0.193637,,,,,79236,63601,15635,1980,1201,779,0.802678,0.197322,,,,,110,0,1,0,0.66,,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,27,25,2,0,0,0,-3,-1,-2,0,0,0,,,,1,929,0,,3,0.67,0.22,0.89,0.796,0.678,0.913,"local","5"
2020-06-03,2020-07-15T11:00:00.000+02:00,,4028,,3253,774,4,0,2,1,0.8078,0.1922,0.4871,0.5129,,,46.0,37,-10,3881,14,83018,7018,66546,16471,2118,1544,1312,806,0.801595,0.198405,0.49,0.51,,,81349,64909,16440,2113,1308,805,0.797908,0.202092,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,25,22,3,0,0,0,-2,-3,1,0,0,0,,,,1,931,2,,2,0.67,0.21,0.89,0.798,0.68,0.917,"local","1,2,5"
2020-06-04,2020-07-15T11:00:00.000+02:00,,4033,,3257,775,5,0,4,1,0.80779,0.19221,0.4868,0.5132,,,46.0,29,-8,3894,13,84867,9083,67808,17058,1849,2065,1262,587,0.799001,0.200999,0.49,0.51,,,83196,66166,17030,1847,1257,590,0.795303,0.204697,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,23,22,1,0,0,0,-2,0,-2,0,0,0,,,,2,931,0,,3,0.69,0.28,0.96,0.801,0.682,0.92,"local","1,5"
2020-06-05,2020-07-15T11:00:00.000+02:00,,4035,,3259,776,2,2,2,1,0.80768,0.19232,0.4867,0.5133,,,46.0,29,0,3896,2,88283,11789,70218,18064,3416,2706,2410,1006,0.795383,0.204617,0.49,0.51,,,86594,68557,18037,3398,2391,1007,0.791706,0.208294,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,22,21,1,0,0,0,-1,-1,0,0,0,0,,,,2,933,2,,3,0.69,0.25,0.94,0.807,0.687,0.927,"local","2,5"
2020-06-06,2020-07-15T11:00:00.000+02:00,,4039,,3260,779,4,0,1,3,0.80713,0.19287,0.4864,0.5136,,,46.0,22,-7,3907,11,90259,13722,71731,18527,1976,1933,1513,463,0.794733,0.205267,0.49,0.51,,,88565,70065,18500,1971,1508,463,0.791114,0.208886,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,16,15,1,0,0,0,-6,-6,0,0,0,0,,,,1,934,1,,2,0.81,0.35,1.07,0.801,0.68,0.922,"local","5"
2020-06-07,2020-07-15T11:00:00.000+02:00,,4040,,3263,777,1,0,3,-2,0.80767,0.19233,0.4865,0.5135,,,46.0,21,-1,3909,2,90841,,72151,18689,582,,420,162,0.794265,0.205735,0.49,0.51,,,89147,70484,18663,582,419,163,0.790649,0.209351,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,21,19,2,0,0,0,5,4,1,0,0,0,,,,1,935,1,,2,0.81,0.37,1.09,0.812,0.69,0.934,"local","5"
2020-06-08,2020-07-15T11:00:00.000+02:00,,4046,,3267,779,6,0,4,2,0.80746,0.19254,0.4867,0.5133,,,46.0,26,5,3910,1,93602,16512,73968,19633,2761,2790,1817,944,0.790248,0.209752,0.49,0.51,,,91895,72289,19606,2748,1805,943,0.786648,0.213352,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,22,20,2,0,0,0,1,1,0,0,0,0,,,,1,935,0,,2,0.81,0.38,1.1,0.811,0.688,0.935,"local","5"
2020-06-09,2020-07-15T11:00:00.000+02:00,,4049,,3271,778,3,0,4,-1,0.80785,0.19215,0.4864,0.5136,,,46.0,26,0,3913,3,96721,18863,76144,20576,3119,2351,2176,943,0.787262,0.212738,0.49,0.51,,,95004,74455,20549,3109,2166,943,0.783704,0.216296,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,17,1,0,0,0,-4,-3,-1,0,0,0,,,,2,938,3,,2,0.83,0.39,1.11,0.822,0.699,0.946,"local","5"
2020-06-10,2020-07-15T11:00:00.000+02:00,,4056,,3273,779,7,0,2,1,0.80775,0.19225,0.4862,0.5138,,,46.0,28,2,3918,5,101319,22809,80046,21272,4598,3946,3902,696,0.7900472,0.2099528,0.49,0.51,,,99588,78344,21244,4584,3889,695,0.786681,0.213319,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,17,1,0,0,0,0,0,0,0,0,0,,,,2,940,2,,3,0.83,0.41,1.13,0.818,0.694,0.942,"local","1,2,5"
2020-06-11,2020-07-15T11:00:00.000+02:00,,4059,,3274,781,3,0,1,2,0.8074,0.1926,0.486,0.514,,,46.0,23,-5,3926,8,105490,28181,83524,21965,4171,5372,3478,693,0.7507877,0.2082208,0.49,0.51,,,103748,81811,21937,4160,3467,693,0.788555,0.211445,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,16,16,0,0,0,0,-2,-1,-1,0,0,0,,,,2,941,1,,2,0.94,0.45,1.19,0.832,0.707,0.957,"local","1,5"
2020-06-12,2020-07-15T11:00:00.000+02:00,,4063,,3278,785,4,4,4,4,0.80679,0.19321,0.4857,0.5143,,,45.0,24,1,3929,3,112087,34178,88684,23402,6597,5997,5160,1437,0.7912139,0.2087861,0.49,0.51,,,110331,86959,23372,6583,5148,1435,0.7881647,0.2118353,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,19,19,0,0,0,0,3,3,0,0,0,0,,,,2,941,0,,2,0.93,0.48,1.21,0.826,0.701,0.951,"local","2,5"
