"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-08-13,2020-09-17T17:00:00.000+02:00,,7409,37,6075,33,1334,4,5215,21,4204,17,1011,4,462,5,390,5,72,0,120,0,87,0,33,0,1608,11,1390,11,218,0,0.81985,0.18015,,,,,,,,,,,673152,5380,555490,4618,117662,762,194722,1946,163173,1577,31549,369,435154,2604,359456,2439,75698,165,22008,582,14099,375,7909,207,20833,244,18275,222,2558,22,0.8250171,0.1749829,,,,,,,,,,,0.0067,0.0071,456962,1616,364487,1204,92475,412,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,0,35,-2,3,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,781,-49,670,,6501,86,5282,,0.77,0.53,0.92,,,,1.051,0.967,1.136,1.051,0.964,1.138,"local",""
2020-08-14,2020-09-17T17:00:00.000+02:00,,7443,34,6101,26,1342,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682568,9416,563879,8389,118689,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036,0.0031,459561,2599,366568,2081,92993,518,,,,,,,124,1,1,0,,,,,,,,,,,44,6,40,5,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,738,-43,628,,6577,76,5349,,0.8,0.57,0.96,,,,1.033,0.949,1.117,1.034,0.947,1.121,"local",""
2020-08-15,2020-09-17T17:00:00.000+02:00,,7462,19,6116,15,1346,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685577,3009,566403,2524,119174,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,0.0059,460576,1015,367271,703,93305,312,,,,,,,124,0,1,0,,,,,,,,,,,32,-12,29,-11,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,658,-80,564,,6676,99,5428,,0.78,0.52,0.92,,,,1.017,0.933,1.102,1.013,0.926,1.1,"local",""
2020-08-16,2020-09-17T17:00:00.000+02:00,,7473,11,6122,6,1351,5,5246,3,4229,3,1017,0,465,0,392,0,73,0,126,4,89,2,37,2,1632,4,1408,1,224,3,0.81912,0.18088,,,,,,,,,,,686346,769,566885,482,119461,287,198469,193,166287,165,32182,28,442436,0,366321,0,76115,0,23588,552,15042,299,8546,253,21442,23,18767,16,2675,7,0.825759,0.174241,,,,,,,,,,,0.0143,0.0124,460975,399,367441,170,93534,229,0.8,0.2,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,37,5,34,5,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,605,-53,522,,6740,64,5476,,0.78,0.54,0.94,,,,0.987,0.902,1.072,0.984,0.896,1.072,"local",""
2020-08-17,2020-09-17T17:00:00.000+02:00,,7503,30,6145,23,1358,7,5264,18,4245,16,1019,2,467,2,393,1,74,1,130,4,91,2,39,2,1638,6,1412,4,226,2,0.81891,0.18109,,,,,,,,,,,690339,3993,570296,3411,120043,582,200191,1722,167767,1480,32424,242,443906,1469,367689,1367,76217,102,24094,506,15344,302,8750,204,21725,282,19019,251,2706,31,0.8259252,0.1740748,,,,,,,,,,,0.0075,0.0067,462206,1231,368335,894,93871,337,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,-5,28,-6,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,621,16,534,,6754,14,5487,,0.8,0.56,0.97,,,,0.991,0.905,1.078,0.976,0.887,1.065,"local",""
2020-08-18,2020-09-17T17:00:00.000+02:00,,7570,67,6203,58,1367,9,5288,24,4268,23,1020,1,471,4,397,4,74,0,145,16,103,12,42,4,1662,23,1431,19,231,4,0.81932,0.18068,,,,,,,,,,,696840,6501,575877,5581,120963,920,202073,1873,169315,1542,32758,331,447233,3324,370770,3078,76463,246,24978,885,15942,598,9036,287,22131,398,19368,342,2763,56,0.8262243,0.1737757,,,,,,,,,,,0.0103,0.0104,464183,1977,369740,1405,94443,572,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,30,2,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,628,7,536,,6814,60,5543,,0.85,0.6,1.01,,,,0.987,0.9,1.074,0.996,0.906,1.086,"local",""
2020-08-19,2020-09-17T17:00:00.000+02:00,,7641,71,6256,53,1385,18,5317,30,4291,24,1026,6,471,1,397,1,74,0,160,15,115,12,45,3,1689,25,1449,16,240,9,0.81865,0.18135,,,,,,,,,,,707051,10211,584450,8573,122601,1638,204190,2107,170997,1673,33193,434,453833,6599,376516,5744,77317,855,26031,1055,16715,775,9316,280,22575,435,19738,362,2837,73,0.826411,0.173589,,,,,,,,,,,0.007,0.0062,466964,2781,371717,1977,95247,804,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,34,1,31,1,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,609,-19,513,,6904,90,5619,,0.91,0.66,1.07,,,,1.041,0.954,1.129,1.044,0.954,1.135,"local",""
2020-08-20,2020-09-17T17:00:00.000+02:00,,7708,67,6315,59,1393,8,5342,28,4314,26,1028,2,477,6,402,5,75,1,165,8,120,7,45,1,1720,25,1475,21,245,4,0.81918,0.18082,,,,,,,,,,,713112,6061,589398,4948,123714,1113,206316,2071,172680,1629,33636,442,456776,2930,379038,2509,77738,421,26760,740,17237,531,9523,209,22922,321,20041,281,2881,40,0.8263433,0.1736567,,,,,,,,,,,0.0111,0.0119,468685,1721,372897,1180,95788,541,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,40,6,37,6,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,610,1,518,,6970,66,5673,,0.94,0.69,1.1,,,,1.085,0.997,1.173,1.068,0.978,1.159,"local",""
2020-08-21,2020-09-17T17:00:00.000+02:00,,7766,58,6365,50,1401,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722598,9486,597220,7822,125378,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061,0.0064,471087,2402,374564,1667,96523,735,,,,,,,124,0,1,0,,,,,,,,,,,27,-13,26,-11,1,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,631,21,538,,7007,37,5703,,1.05,0.8,1.21,,,,1.108,1.021,1.195,1.094,1.004,1.185,"local",""
2020-08-22,2020-09-17T17:00:00.000+02:00,,7793,27,6384,19,1409,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729287,6689,602775,5555,126512,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.0034,472865,1778,375769,1205,97096,573,,,,,,,124,0,1,0,,,,,,,,,,,32,5,31,5,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,595,-36,504,,7070,63,5756,,1.13,0.86,1.26,,,,1.109,1.023,1.196,1.096,1.007,1.186,"local",""
2020-08-23,2020-09-17T17:00:00.000+02:00,,7807,14,6393,9,1414,5,5327,3,4297,2,1030,1,478,0,403,0,75,0,188,2,137,1,51,1,1801,0,1546,0,255,0,0.81896,0.18104,,,,,,,,,,,730496,1209,603764,989,126732,220,209457,352,175106,296,34351,56,466602,367,387302,340,79300,27,28549,395,18545,274,10004,121,25600,47,22450,38,3150,9,0.826344,0.173656,,,,,,,,,,,0.0116,0.0091,473257,392,376026,257,97231,135,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,31,-1,30,-1,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,572,-23,484,,7107,37,5785,,1.1,0.87,1.26,,,,1.065,0.979,1.151,1.07,0.98,1.159,"local",""
2020-08-24,2020-09-17T17:00:00.000+02:00,,7842,35,6421,28,1421,7,5348,21,4315,18,1033,3,488,2,410,2,78,0,192,5,139,2,53,3,1810,7,1553,6,257,1,0.8187,0.1813,,,,,,,,,,,733883,3387,606535,2771,127348,616,211506,2047,176816,1708,34690,339,467022,379,387690,354,79332,25,29211,682,18993,466,10218,216,25912,278,22720,240,3192,38,0.8263043,0.1736957,,,,,,,,,,,0.0103,0.0101,474282,1025,376734,708,97548,317,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,1,31,1,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,599,27,508,,7115,8,5789,,1.06,0.81,1.2,,,,1.066,0.979,1.153,1.055,0.965,1.145,"local",""
2020-08-25,2020-09-17T17:00:00.000+02:00,,7932,90,6496,75,1436,15,5382,35,4344,30,1038,5,488,0,410,0,78,0,215,24,157,19,58,5,1843,31,1581,26,262,5,0.81887,0.18113,,,,,,,,,,,742049,8166,613221,6686,128828,1480,213754,2248,178634,1818,35120,430,471774,4752,391613,3923,80161,829,29870,675,19507,525,10363,150,26409,475,23140,403,3269,72,0.8262176,0.1737824,,,,,,,,,,,0.011,0.0112,476421,2139,378143,1409,98278,730,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,31,0,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,664,65,558,,7140,25,5814,,1.07,0.86,1.24,,,,1.05,0.963,1.137,1.066,0.976,1.156,"local",""
2020-08-26,2020-09-17T17:00:00.000+02:00,,7994,62,6547,51,1447,11,,,4361,21,,,,,415,5,,,,,166,11,,,,,1601,14,,,,,,,,,,,,,,,749135,7086,619151,5930,129984,1156,,,180426,1793,,,,,394668,3054,,,,,20111,621,,,,,23635,454,,,,,,,,,,,,,,,0.0086,0.0086,,,379508,1365,,,,,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,27,-6,25,-6,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,567,,,,5856,,1.08,,,,,,,,,1.119,1.03,1.209,"local",""
2020-08-27,2020-09-17T17:00:00.000+02:00,,8040,46,6584,37,1456,9,,,4369,10,,,,,424,9,,,,,177,11,,,,,1610,7,,,,,,,,,,,,,,,759270,10135,627245,8094,132025,2041,,,181710,1294,,,,,400359,5693,,,,,20774,674,,,,,24083,421,,,,,,,,,,,,,,,0.0046,0.0046,,,381256,1748,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,30,3,28,3,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,549,,,,5911,,1.03,,,,,,,,,1.114,1.025,1.203,"local",""
2020-08-28,2020-09-17T17:00:00.000+02:00,,8089,49,6629,45,1460,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767951,8681,634105,6860,133846,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,,,382767,1511,,,,,,,,,124,0,1,0,,,,,,,,,,,25,-5,21,-7,4,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,562,,,,5943,,,,,,,,,,,1.09,1.001,1.178,"local",""
2020-08-29,2020-09-17T17:00:00.000+02:00,,8141,52,6677,48,1464,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775730,7779,640725,6620,135005,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073,,,384316,1549,,,,,,,,,124,0,1,0,,,,,,,,,,,23,-2,20,-1,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,585,,,,5968,,,,,,,,,,,1.087,0.998,1.175,"local",""
2020-08-30,2020-09-17T17:00:00.000+02:00,,8145,4,6681,4,1464,0,,,4405,2,,,,,433,0,,,,,187,1,,,,,1652,1,,,,,,,,,,,,,,,776871,1141,641667,942,135204,199,,,185601,257,,,,,408152,191,,,,,22200,198,,,,,25191,72,,,,,,,,,,,,,,,0.005600000000000001,0.0042,,,384549,233,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,27,4,25,5,2,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,572,,,,5985,,1.09,,,,,,,,,1.089,1.001,1.178,"local",""
2020-08-31,2020-09-17T17:00:00.000+02:00,,8174,29,6705,24,1469,5,,,4417,13,,,,,436,3,,,,,188,1,,,,,1661,7,,,,,,,,,,,,,,,783065,6194,646909,5242,136156,952,,,187022,1425,,,,,411195,2844,,,,,22749,569,,,,,25654,397,,,,,,,,,,,,,,,0.0046,0.0046,,,385820,1271,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,28,1,26,1,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,590,,,,5991,,1.05,,,,,,,,,1.056,0.967,1.146,"local",""
2020-09-01,2020-09-17T17:00:00.000+02:00,,8231,57,6753,48,1478,9,,,4436,20,,,,,437,2,,,,,193,6,,,,,1679,15,,,,,,,,,,,,,,,794628,11563,656919,10010,137709,1553,,,188648,1624,,,,,416683,5492,,,,,23602,875,,,,,26236,545,,,,,,,,,,,,,,,0.005,0.0048,,,388413,2593,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,16,-12,15,-11,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,613,,,,6016,,1.02,,,,,,,,,1.059,0.969,1.148,"local",""
2020-09-02,2020-09-17T17:00:00.000+02:00,,8302,71,6813,60,1489,11,,,4463,28,,,,,457,15,,,,,197,4,,,,,1694,13,,,,,,,,,,,,,,,803350,8722,664480,7561,138870,1161,,,190278,1624,,,,,422755,4655,,,,,24407,813,,,,,26759,460,,,,,,,,,,,,,,,0.0079,0.0079,,,390451,2038,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,16,0,14,-1,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,614,,,,6075,,0.9,,,,,,,,,1.073,0.984,1.163,"local",""
2020-09-03,2020-09-17T17:00:00.000+02:00,,8350,48,6856,43,1494,5,,,4479,19,,,,,455,0,,,,,201,6,,,,,1719,18,,,,,,,,,,,,,,,811963,8613,671860,7380,140103,1233,,,191656,1360,,,,,427675,4924,,,,,24982,580,,,,,27286,505,,,,,,,,,,,,,,,0.0058,0.0058,,,392484,2033,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,11,-5,11,-3,0,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,605,,,,6127,,1.01,,,,,,,,,1.101,1.011,1.191,"local",""
2020-09-04,2020-09-17T17:00:00.000+02:00,,8403,53,6898,42,1505,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822313,10350,681068,9208,141245,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,,,394700,2216,,,,,,,,,124,0,1,0,,,,,,,,,,,10,-1,10,-1,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,588,,,,6186,,,,,,,,,,,1.093,1.004,1.183,"local",""
2020-09-05,2020-09-17T17:00:00.000+02:00,,8460,57,6952,54,1508,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830510,8197,688425,7357,142085,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073,,,396733,2033,,,,,,,,,124,0,1,0,,,,,,,,,,,10,0,10,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,591,,,,6237,,,,,,,,,,,1.087,0.997,1.176,"local",""
2020-09-06,2020-09-17T17:00:00.000+02:00,,8470,10,6962,10,1508,0,,,4523,3,,,,,470,0,,,,,211,0,,,,,1756,7,,,,,,,,,,,,,,,831797,1287,689567,1142,142230,145,,,195062,266,,,,,439758,689,,,,,26023,98,,,,,28511,88,,,,,,,,,,,,,,,0.0088,0.0088,,,397041,308,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,15,5,15,5,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,581,,,,6257,,1.02,,,,,,,,,1.101,1.012,1.191,"local",""
2020-09-07,2020-09-17T17:00:00.000+02:00,,8488,18,6976,14,1512,4,,,4532,9,,,,,468,1,,,,,212,2,,,,,1762,2,,,,,,,,,,,,,,,837546,5749,694714,5147,142832,602,,,196554,1500,,,,,442476,2726,,,,,26585,570,,,,,28880,336,,,,,,,,,,,,,,,0.0027,0.0027,,,398384,1343,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,20,5,20,5,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,585,,,,6267,,1.04,,,,,,,,,1.087,0.997,1.177,"local",""
2020-09-08,2020-09-17T17:00:00.000+02:00,,8542,54,7024,48,1518,6,,,4540,13,,,,,473,5,,,,,215,3,,,,,1795,27,,,,,,,,,,,,,,,848512,10966,704716,10002,143796,964,,,198287,1720,,,,,449404,6927,,,,,27354,768,,,,,29468,576,,,,,,,,,,,,,,,0.0048,0.0048,,,400816,2432,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,23,3,23,3,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,607,,,,6293,,1.01,,,,,,,,,1.054,0.964,1.144,"local",""
2020-09-09,2020-09-17T17:00:00.000+02:00,,8620,78,7089,65,1531,13,,,4555,18,,,,,490,17,,,,,225,10,,,,,1818,20,,,,,,,,,,,,,,,857035,8523,712454,7738,144581,785,,,199621,1334,,,,,454746,5338,,,,,27956,604,,,,,29939,455,,,,,,,,,,,,,,,0.0084,0.0084,,,402681,1865,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,21,-2,21,-2,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,597,,,,6368,,1.0,,,,,,,,,1.072,0.982,1.162,"local",""
2020-09-10,2020-09-17T17:00:00.000+02:00,,8701,81,7159,70,1542,11,,,4584,33,,,,,497,8,,,,,225,1,,,,,1853,28,,,,,,,,,,,,,,,866816,9781,721299,8845,145517,936,,,201468,1835,,,,,460673,5943,,,,,28451,504,,,,,30534,554,,,,,,,,,,,,,,,0.0079,0.0079,,,404766,2085,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,21,0,20,-1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,613,,,,6422,,1.1,,,,,,,,,1.11,1.02,1.2,"local",""
2020-09-11,2020-09-17T17:00:00.000+02:00,,,,7194,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731280,9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,,,406955,2189,,,,,,,,,124,0,1,0,,,,,,,,,,,17,-4,17,-3,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,606,,,,6464,,,,,,,,,,,1.142,1.052,1.232,"local",""
2020-09-12,2020-09-17T17:00:00.000+02:00,,,,7238,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739100,7820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056,,,408750,1795,,,,,,,,,124,0,1,0,,,,,,,,,,,18,1,18,1,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,606,,,,6508,,,,,,,,,,,1.109,1.019,1.198,"local",""
2020-09-13,2020-09-17T17:00:00.000+02:00,,,,7244,6,,,,,4620,5,,,,,517,0,,,,,228,0,,,,,1879,1,,,,,,,,,,,,,,,,,740494,1394,,,,,204942,286,,,,,473420,80,,,,,29626,284,,,,,31764,80,,,,,,,,,,,,,,,0.008199999999999999,0.0043,,,409096,346,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,16,-2,15,-3,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,564,,,,6556,,1.01,,,,,,,,,1.101,1.012,1.19,"local",""
2020-09-14,2020-09-17T17:00:00.000+02:00,,,,7284,40,,,,,4639,20,,,,,517,0,,,,,233,5,,,,,1895,15,,,,,,,,,,,,,,,,,748217,7723,,,,,206748,1804,,,,,478959,4900,,,,,30084,454,,,,,32358,560,,,,,,,,,,,,,,,0.0052,0.0052,,,410867,1771,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,19,3,19,4,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,599,,,,6561,,0.99,,,,,,,,,1.077,0.987,1.168,"local",""
2020-09-15,2020-09-17T17:05:00.000+02:00,,,,7394,110,,,,,4685,46,,,,,521,4,,,,,249,16,,,,,1939,44,,,,,,,,,,,,,,,,,758742,10525,,,,,208565,1804,,,,,485946,6981,,,,,30719,649,,,,,33097,709,,,,,,,,,,,,,,,0.016399999999999998,0.0105,,,413379,2512,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,23,4,23,4,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,677,,,,6593,,1.07,,,,,,,,,1.076,0.986,1.166,"local",""
2020-09-16,2020-09-17T17:13:00.000+02:00,,,,7541,147,,,,,4727,51,,,,,536,16,,,,,275,27,,,,,2003,53,,,,,,,,,,,,,,,,,767693,8951,,,,,210662,2088,,,,,491914,5636,,,,,31227,518,,,,,33890,709,,,,,,,,,,,,,,,0.0164,0.0164,,,415425,2046,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,23,0,23,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,776,,,,6641,,1.22,,,,,,,,,1.175,1.085,1.265,"local",""
