"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_new_prop_positive","tests_residents_new_prop_positive","tests_lst_new_prop_positive","tests_tracing_new_prop_positive","tests_diagnostic_new_prop_positive","tests_airport_new_prop_positive","tests_lst_residents_new_prop_positive","tests_tracing_residents_new_prop_positive","tests_diagnostic_residents_new_prop_positive","tests_airport_residents_new_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccination_doses_received","vaccination_doses_received_new","vaccination_doses_administered","vaccination_doses_administered_new","vaccination_dose_1_administered","vaccination_dose_1_administered_new","vaccination_dose_2_administered","vaccination_dose_2_administered_new","vaccination_persons_complete","vaccination_persons_complete_new","flags"
2020-12-29,2020-12-30T17:05:00.000+01:00,,,,46415,327,,,,,32220,314,,,,,6050,8,,,,,598,4,,,,,7547,,,,,,,,,,,,,,,,,,1666224,8911,,,,,556629,4139,,,,,947619,4270,,,,,60409,441,,,,,101567,,,,,,,,,,,,,,,,,0.0367,,,,,0.00187,,0.07586,0.00907,,,550500,875,,,,,0.5,0.5,,,495,6,1,0,0.67,0.33,0.44,0.56,,,,,,,154,-7,122,-7,32,0,147,-10,116,-9,31,-1,7,3,6,2,1,1,31,1,0,0,0,0,0,0,,,,17,,,,15,,,4942,-49,,,40978,,,,,,,,,,,,""
2020-12-30,2020-12-31T17:15:00.000+01:00,,,,46602,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674833,8609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02172,,,,,,,,,,,,,,,,,,,,,498,3,1,0,,,,,,,,,,,,,,,,,132,-15,101,-15,31,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1200,,1200,,,,,,""
2020-12-31,2021-01-01T17:25:00.000+01:00,,,,46817,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679303,4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481,,,,,,,,,,,,,,,,,,,,,501,3,1,0,,,,,,,,,,,,,,,,,136,4,103,2,33,2,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-01-01,2021-01-02T17:15:00.000+01:00,,,,46838,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679640,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06231,,,,,,,,,,,,,,,,,,,,,503,2,1,0,,,,,,,,,,,,,,,,,125,-11,93,-10,32,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-01-02,2021-01-03T17:20:00.000+01:00,,,,46919,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683569,3929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02062,,,,,,,,,,,,,,,,,,,,,506,3,1,0,,,,,,,,,,,,,,,,,125,0,95,2,30,-2,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-01-03,2021-01-04T17:15:00.000+01:00,,,,46986,67,,,,,32738,66,,,,,6088,0,,,,,612,0,,,,,7548,,,,,,,,,,,,,,,,,,1684316,747,,,,,564686,617,,,,,956179,0,,,,,61883,0,,,,,101568,,,,,,,,,,,,,,,,,0.08969,,,,,,,0.10697,,,,552393,,,,,,0.5,0.5,,,508,2,1,0,0.67,0.33,0.44,0.56,,,,,,,142,,106,,36,,124,-1,90,-5,34,4,18,,16,,2,,36,0,0,0,0,0,0,0,,,,15,,,,14,,,3114,,,,43364,,,,,,,,,,,,""
2021-01-04,2021-01-05T17:09:00.000+01:00,,,,47149,163,,,,,32894,156,,,,,6091,3,,,,,616,4,,,,,7548,,,,,,,,,,,,,,,,,,1693640,9324,,,,,567482,2792,,,,,961150,4969,,,,,63440,1557,,,,,101568,,,,,,,,,,,,,,,,,0.01748,,,,,0.0006,,0.05587,0.00257,,,553158,765,,,,,0.5,0.5,,,514,6,1,0,0.68,0.32,0.44,0.56,,,,,,,131,-11,98,-8,33,-3,123,-1,91,1,32,-2,8,-10,7,-9,1,-1,31,0,0,0,0,0,0,0,,,,13,,,,13,,,3167,53,,,43468,,,,,,,,,,,,""
2021-01-05,2021-01-06T17:24:00.000+01:00,,,,47430,281,,,,,33125,231,,,,,6118,27,,,,,639,23,,,,,7548,,,,,,,,,,,,,,,,,,1705947,12307,,,,,570680,3153,,,,,969521,8355,,,,,64178,736,,,,,101568,,,,,,,,,,,,,,,,,0.02283,,,,,0.00323,,0.07326,0.03125,,,554108,950,,,,,0.5,0.5,,,517,3,1,0,0.68,0.32,0.44,0.56,,,,,,,113,-18,84,-14,29,-4,104,-19,76,-15,28,-4,9,1,8,1,1,0,35,0,0,0,0,0,0,0,,,,12,,,,13,,,3201,34,,,43712,,,,,,,,,,,,""
2021-01-06,2021-01-07T17:05:00.000+01:00,,,,47592,162,,,,,33270,145,,,,,6134,16,,,,,639,0,,,,,7549,,,,,,,,,,,,,,,,,,1716089,10142,,,,,573259,2563,,,,,976791,7260,,,,,64469,291,,,,,101570,,,,,,,,,,,,,,,,,0.01597,,,,,0.0022,,0.05657,0.0,,,554846,738,,,,,0.5,0.5,,,521,4,1,0,0.68,0.32,0.45,0.55,,,,,,,109,-4,83,-1,26,-3,104,0,78,2,26,-2,5,-4,5,-3,0,-1,34,0,0,0,0,0,0,0,,,,12,,,,12,,,2884,-317,,,44187,,,,,,,,,,,,""
2021-01-07,2021-01-08T17:11:00.000+01:00,,,,47744,152,,,,,33380,110,,,,,6165,31,,,,,647,8,,,,,7552,,,,,,,,,,,,,,,,,,1726942,10853,,,,,575657,2360,,,,,984794,7971,,,,,64917,446,,,,,101574,,,,,,,,,,,,,,,,,0.01401,,,,,0.00389,,0.04661,0.01794,,,555519,673,,,,,0.5,0.5,,,527,6,1,0,0.68,0.32,0.44,0.56,,,,,,,104,-5,81,-2,23,-3,100,-4,77,-1,23,-3,4,-1,4,-1,0,0,32,0,0,0,0,0,0,0,,,,11,2342,,,11,,,2735,-149,,,44482,,,,,,,,,,,,""
2021-01-08,2021-01-09T17:25:00.000+01:00,,,,47880,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739426,12484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01089,,,,,,,,,,,,,,,,,,,,,530,3,1,0,,,,,,,,,,,,,,,,,91,-9,69,-8,22,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-01-09,2021-02-04T12:00:00.000+01:00,,,,47984,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747039,7613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01366,,,,,,,,,,,,,,,,,,,,,533,3,1,0,,,,,,,,,,,,,,,,,93,2,72,3,21,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,""
2021-01-10,2021-02-04T12:00:00.000+01:00,,,,48027,43,,,,,33642,42,,,,,6180,0,,,,,652,0,,,,,7553,,,,,,,,,,,,,,,,,,1747872,833,,,,,580863,637,,,,,999715,0,,,,,65719,0,,,,,101575,,,,,,,,,,,,,,,,,0.05162,,,,,,,0.06593,,,,556754,,,,,,0.5,0.5,,,535,2,1,0,0.68,0.32,0.44,0.56,,,,,,,100,,77,,23,,92,-1,69,-3,23,2,8,,8,,0,,39,1,0,0,0,0,0,0,,,,11,,,,11,,,2647,,,,44845,,,,1701,,1701,,0,,0,,""
2021-01-11,2021-01-12T17:32:00.000+01:00,,,,48181,154,,,,,33774,132,,,,,6190,10,,,,,663,11,,,,,7554,,,,,,,,,,,,,,,,,,1758293,10421,,,,,583261,2387,,,,,1006499,6781,,,,,66957,1238,,,,,101576,,,,,,,,,,,,,,,,,0.01478,,,,,0.00147,,0.0553,0.00889,,,557441,687,,,,,0.5,0.5,,,538,3,1,0,0.68,0.32,0.44,0.56,,,,,,,102,2,78,1,24,1,92,0,68,-1,24,1,10,2,10,2,0,0,46,1,0,0,0,0,0,0,,,,11,,,,12,,,2795,148,,,44848,,,6075,1943,242,1943,242,0,0,0,0,""
2021-01-12,2021-01-13T18:15:00.000+01:00,,,,48372,191,,,,,33927,153,,,,,6221,31,,,,,669,6,,,,,7555,,,,,,,,,,,,,,,,,,1768093,9800,,,,,586155,2869,,,,,1013004,6499,,,,,67356,398,,,,,101578,,,,,,,,,,,,,,,,,0.01949,,,,,0.00477,,0.05333,0.01508,,,558107,666,,,,,0.5,0.5,,,542,4,1,0,0.69,0.31,0.44,0.56,,,,,,,101,-1,79,1,22,-2,92,0,71,3,21,-3,9,-1,8,-2,1,1,52,1,0,0,0,0,0,0,,,,12,,,,11,,,2895,100,,,44935,,,,2372,429,2372,429,0,0,0,0,""
2021-01-13,2021-01-14T17:25:00.000+01:00,,,,48486,114,,,,,34030,103,,,,,6232,11,,,,,669,0,,,,,7555,,,,,,,,,,,,,,,,,,1777132,9039,,,,,588684,2415,,,,,1019390,6342,,,,,67480,118,,,,,101578,,,,,,,,,,,,,,,,,0.01261,,,,,0.00173,,0.04265,0.0,,,558628,521,,,,,0.5,0.5,,,545,3,1,0,0.69,0.31,0.44,0.56,,,,,,,103,2,79,0,24,2,91,-1,68,-3,23,2,12,3,11,3,1,0,57,0,0,0,0,0,0,0,,,,11,,,,12,,,2492,-403,,,45449,,,,2871,499,2871,499,0,0,0,0,""
2021-01-14,2021-01-15T17:25:00.000+01:00,,,,48630,144,,,,,34150,120,,,,,6252,20,,,,,672,3,,,,,7556,,,,,,,,,,,,,,,,,,1784585,7453,,,,,590906,2170,,,,,1024371,4964,,,,,67728,242,,,,,101580,,,,,,,,,,,,,,,,,0.01932,,,,,0.00403,,0.0553,0.0124,,,559168,540,,,,,0.5,0.5,,,549,4,1,0,0.69,0.31,0.44,0.56,,,,,,,99,-4,77,-2,22,-2,89,-2,68,0,21,-2,10,-2,9,-2,1,0,50,1,0,0,0,0,0,0,,,,11,2423,,,13,,,2427,-65,,,45654,,,,3233,362,3233,362,0,0,0,0,""
2021-01-15,2021-02-04T12:00:00.000+01:00,,,,48765,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792659,8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01672,,,,,,,,,,,,,,,,,,,,,552,3,1,0,,,,,,,,,,,,,,,,,84,-5,66,-2,18,-3,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,""
2021-01-16,2021-02-04T12:00:00.000+01:00,,,,48852,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798782,6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01421,,,,,,,,,,,,,,,,,,,,,552,0,1,0,,,,,,,,,,,,,,,,,90,6,72,6,18,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3755,,3755,,0,,0,,""
2021-01-17,2021-01-18T17:16:00.000+01:00,,,,48890,38,,,,,34377,37,,,,,6281,0,,,,,675,0,,,,,7557,,,,,,,,,,,,,,,,,,1799611,829,,,,,595441,653,,,,,1034281,0,,,,,68308,0,,,,,101581,,,,,,,,,,,,,,,,,0.04584,,,,,,,0.05666,,,,560192,,,,,,0.5,0.5,,,557,5,1,0,0.68,0.32,0.44,0.56,,,,,,,101,,79,,22,,88,-2,68,-4,20,2,13,,11,,2,,40,0,0,0,0,0,0,0,,,,11,,,,12,,,2336,,,,45997,,,,3755,0,3755,0,0,0,0,0,""
2021-01-18,2021-01-19T17:05:00.000+01:00,,,,48975,85,,,,,34451,74,,,,,6288,7,,,,,679,4,,,,,7557,,,,,,,,,,,,,,,,,,1806727,7116,,,,,597596,2154,,,,,1038739,4458,,,,,68811,503,,,,,101581,,,,,,,,,,,,,,,,,0.01194,,,,,0.00157,,0.03435,0.00795,,,560630,438,,,,,0.5,0.5,,,560,3,1,0,0.68,0.32,0.44,0.56,,,,,,,105,4,84,5,21,-1,88,0,68,0,20,0,17,4,16,5,1,-1,41,0,0,0,0,0,0,0,,,,9,,,,11,,,2364,28,,,46051,,,,4569,814,4122,367,447,447,447,447,""
2021-01-19,2021-01-20T17:25:00.000+01:00,,,,49204,229,,,,,34618,167,,,,,6339,51,,,,,690,11,,,,,7557,,,,,,,,,,,,,,,,,,1815315,8588,,,,,601069,3397,,,,,1043543,4781,,,,,69122,309,,,,,101581,,,,,,,,,,,,,,,,,0.02667,,,,,0.01067,,0.04916,0.0356,,,561298,668,,,,,0.5,0.5,,,562,2,1,0,0.68,0.32,0.44,0.56,,,,,,,99,-6,80,-4,19,-2,84,-4,67,-1,17,-3,15,-2,13,-3,2,1,34,1,0,0,0,0,0,0,,,,9,,,,11,,,2431,67,,,46211,,,,5294,725,4499,377,795,348,795,348,""
2021-01-20,2021-01-21T17:15:00.000+01:00,,,,49319,115,,,,,34717,99,,,,,6355,16,,,,,690,0,,,,,7557,,,,,,,,,,,,,,,,,,1822370,7055,,,,,603460,2334,,,,,1048076,4517,,,,,69253,130,,,,,101581,,,,,,,,,,,,,,,,,0.0163,,,,,0.00354,,0.04242,0.0,,,561779,481,,,,,0.5,0.5,,,562,0,1,0,0.68,0.32,0.44,0.56,,,,,,,87,-12,70,-10,17,-2,72,-12,58,-9,14,-3,15,0,12,-1,3,1,32,1,0,0,0,0,0,0,,,,10,,,,10,,,2258,-173,,,46499,,,,6193,900,4950,451,1244,449,1244,449,""
2021-01-21,2021-01-22T17:10:00.000+01:00,,,,49438,119,,,,,34817,100,,,,,6374,19,,,,,690,0,,,,,7557,,,,,,,,,,,,,,,,,,1828776,6406,,,,,605992,2532,,,,,1051752,3676,,,,,69451,198,,,,,101581,,,,,,,,,,,,,,,,,0.01858,,,,,0.00517,,0.03949,0.0,,,562288,509,,,,,0.5,0.5,,,562,0,1,0,0.68,0.32,0.44,0.56,,,,,,,89,2,73,3,16,-1,77,5,63,5,14,0,12,-3,10,-2,2,-1,30,1,0,0,0,0,0,0,,,,9,2485,,,9,,,2220,-38,,,46656,,,,6897,704,5654,704,1244,0,1244,0,""
2021-01-22,2021-02-04T12:00:00.000+01:00,,,,49581,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836163,7387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01936,,,,,,,,,,,,,,,,,,,,,564,2,1,0,,,,,,,,,,,,,,,,,78,1,64,1,14,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1244,0,1244,0,""
2021-01-23,2021-02-04T12:00:00.000+01:00,,,,49704,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843932,7769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01583,,,,,,,,,,,,,,,,,,,,,564,0,1,0,,,,,,,,,,,,,,,,,73,-5,58,-6,15,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7711,,6467,,1244,0,1244,0,""
2021-01-24,2021-01-25T17:15:00.000+01:00,,,,49733,29,,,,,35076,29,,,,,6402,0,,,,,698,0,,,,,7557,,,,,,,,,,,,,,,,,,1844524,592,,,,,610889,272,,,,,1062203,0,,,,,69851,0,,,,,101581,,,,,,,,,,,,,,,,,0.04899,,,,,,,0.10662,,,,563368,,,,,,0.5,0.5,,,566,2,1,0,0.68,0.32,0.44,0.56,,,,,,,76,,61,,15,,71,-2,57,-1,14,-1,5,,4,,1,,24,3,0,0,0,0,0,0,,,,9,,,,9,,,2058,,,,47109,,,,7711,0,6467,0,1244,0,1244,0,""
2021-01-25,2021-01-26T17:40:00.000+01:00,,,,49852,119,,,,,35178,102,,,,,6416,14,,,,,701,3,,,,,7557,,,,,,,,,,,,,,,,,,1853881,9357,,,,,613483,2473,,,,,1068429,6204,,,,,70388,533,,,,,101581,,,,,,,,,,,,,,,,,0.01272,,,,,0.00226,,0.04125,0.00563,,,563963,595,,,,,0.5,0.5,,,570,4,1,0,0.68,0.32,0.44,0.56,,,,,,,85,9,69,8,16,1,76,5,61,4,15,1,9,4,8,4,1,0,22,2,0,0,0,0,0,0,,,,8,,,,9,,,2135,77,,,47147,,,,8554,843,7309,842,1245,1,1245,1,""
2021-01-26,2021-01-27T17:50:00.000+01:00,,,,50089,237,,,,,35371,193,,,,,6457,41,,,,,704,3,,,,,7557,,,,,,,,,,,,,,,,,,1863851,9970,,,,,616612,2995,,,,,1075146,6681,,,,,70512,122,,,,,101581,,,,,,,,,,,,,,,,,0.02377,,,,,0.00614,,0.06444,0.02459,,,564684,721,,,,,0.5,0.5,,,571,1,1,0,0.68,0.32,0.44,0.56,,,,,,,81,-4,64,-5,17,1,70,-6,55,-6,15,0,11,2,9,1,2,1,17,2,0,0,0,0,0,0,,,,9,,,,9,,,2216,81,,,47302,,,,9525,969,8280,969,1245,0,1245,0,""
2021-01-27,2021-01-28T17:00:00.000+01:00,,,,50228,139,,,,,35503,132,,,,,6463,6,,,,,704,0,,,,,7558,,,,,,,,,,,,,,,,,,1871780,7929,,,,,619565,2777,,,,,1080049,4844,,,,,70584,71,,,,,101582,,,,,,,,,,,,,,,,,0.01753,,,,,0.00124,,0.04753,0.0,,,565218,534,,,,,0.5,0.5,,,574,3,1,0,0.68,0.32,0.44,0.56,,,,,,,79,-2,64,0,15,-2,63,-7,49,-6,14,-1,16,5,15,6,1,-1,14,2,0,0,0,0,0,0,,,,10,,,,10,,,2148,-68,,,47506,,,,10449,924,9107,827,1342,97,1342,97,""
2021-01-28,2021-01-29T17:10:00.000+01:00,,,,50388,160,,,,,35644,141,,,,,6482,19,,,,,704,0,,,,,7558,,,,,,,,,,,,,,,,,,1880686,8906,,,,,622319,2736,,,,,1086049,5994,,,,,70736,149,,,,,101582,,,,,,,,,,,,,,,,,0.01797,,,,,0.00317,,0.05154,0.0,,,565877,659,,,,,0.5,0.5,,,577,3,1,0,0.68,0.32,0.44,0.56,,,,,,,76,-3,63,-1,13,-2,65,2,53,4,12,-2,11,-5,10,-5,1,0,22,0,0,0,0,0,0,0,,,,10,,,,10,,,2196,48,,,47615,,,,11373,922,9890,781,1483,141,1483,141,""
2021-01-29,2021-01-30T17:20:00.000+01:00,,,,50547,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889761,9075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01752,,,,,,,,,,,,,,,,,,,,,579,2,1,0,,,,,,,,,,,,,,,,,69,4,58,5,11,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-01-30,2021-02-04T12:00:00.000+01:00,,,,50699,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895899,6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02476,,,,,,,,,,,,,,,,,,,,,580,1,1,0,,,,,,,,,,,,,,,,,66,-3,55,-3,11,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,12428,,10748,,1680,,1680,,""
2021-01-31,2021-02-01T17:20:00.000+01:00,,,,50733,34,,,,,35943,34,,,,,6528,0,,,,,704,0,,,,,7558,,,,,,,,,,,,,,,,,,1896885,986,,,,,628374,545,,,,,1096132,0,,,,,70797,0,,,,,101582,,,,,,,,,,,,,,,,,0.03448,,,,,,,0.06239,,,,567073,,,,,,0.5,0.5,,,584,4,1,0,0.68,0.32,0.45,0.55,,,,,,,80,,68,,12,,65,-1,54,-1,11,0,15,,14,,1,,14,0,0,0,0,0,0,0,,,,11,,,,10,,,2175,,,,47974,,,,12428,0,10748,0,1680,0,1680,0,""
2021-02-01,2021-02-02T17:05:00.000+01:00,,,,50923,190,,,,,36097,154,,,,,6564,36,,,,,704,0,,,,,7558,,,,,,,,,,,,,,,,,,1907883,10998,,,,,631141,2754,,,,,1104362,8225,,,,,70798,0,,,,,101582,,,,,,,,,,,,,,,,,0.01728,,,,,0.00438,,0.05592,,,,567683,610,,,,,0.5,0.5,,,586,2,1,0,0.68,0.32,0.45,0.55,,,,,,,82,2,68,0,14,2,68,3,55,1,13,2,14,-1,13,-1,1,0,16,0,0,0,0,0,0,0,,,,11,,,,10,,,2331,156,,,48006,,,,13241,811,11336,586,1905,225,1905,225,""
2021-02-02,2021-02-03T17:15:00.000+01:00,,,,51128,205,,,,,36283,186,,,,,6581,17,,,,,704,0,,,,,7560,,,,,,,,,,,,,,,,,,1918609,10726,,,,,634764,3525,,,,,1111460,7052,,,,,70801,0,,,,,101584,,,,,,,,,,,,,,,,,0.01911,,,,,0.00241,,0.05277,,,,568413,730,,,,,0.5,0.5,,,587,1,1,0,0.68,0.32,0.45,0.55,,,,,,,87,5,73,5,14,0,71,3,57,2,14,1,16,2,16,3,0,-1,22,0,0,0,0,0,0,0,,,,11,,,,10,,,2449,118,,,48092,,,,14252,1012,11925,590,2327,422,2327,422,""
2021-02-03,2021-02-04T17:12:00.000+01:00,,,,51330,202,,,,,36454,171,,,,,6609,28,,,,,704,0,,,,,7563,,,,,,,,,,,,,,,,,,1928117,9508,,,,,638549,3640,,,,,1117176,5664,,,,,70803,0,,,,,101589,,,,,,,,,,,,,,,,,0.02125,,,,,0.00494,,0.04698,,,,569187,774,,,,,0.5,0.5,,,588,1,1,0,0.68,0.32,0.45,0.55,,,,,,,70,-17,57,-16,13,-1,58,-13,46,-11,12,-2,12,-4,11,-5,1,1,23,0,0,0,0,0,0,0,,,,9,,,,10,,,2431,-18,,,48311,,,,15407,1155,12597,672,2810,483,2810,483,""
2021-02-04,2021-02-05T17:15:00.000+01:00,,,,51512,182,,,,,36612,158,,,,,6632,23,,,,,704,0,,,,,7564,,,,,,,,,,,,,,,,,,1938632,10515,,,,,642041,3449,,,,,1124198,7003,,,,,70803,0,,,,,101590,,,,,,,,,,,,,,,,,0.01731,,,,,0.00328,,0.04581,,,,570001,814,,,,,0.5,0.5,,,590,2,1,0,0.68,0.32,0.44,0.56,,,,,,,66,-4,55,-2,11,-2,57,-1,46,0,11,-1,9,-3,9,-2,0,-1,22,0,0,0,0,0,0,0,,,,10,2620,,,9,,,2501,70,,,48421,,,,16419,1012,13256,659,3163,353,3163,353,""
2021-02-05,2021-02-06T17:20:00.000+01:00,,,,51689,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950919,12287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01441,,,,,,,,,,,,,,,,,,,,,592,2,1,0,,,,,,,,,,,,,,,,,58,1,46,0,12,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2021-02-06,2021-02-08T12:00:00.000+01:00,,,,51848,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958178,7259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219,,,,,,,,,,,,,,,,,,,,,593,1,1,0,,,,,,,,,,,,,,,,,64,6,50,4,14,2,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,17628,,13940,,3688,,3688,,""
2021-02-07,2021-02-08T17:05:00.000+01:00,,,,51879,31,,,,,36962,31,,,,,6649,0,,,,,704,0,,,,,7564,,,,,,,,,,,,,,,,,,1959250,1072,,,,,650125,630,,,,,1136727,0,,,,,70808,0,,,,,101590,,,,,,,,,,,,,,,,,0.02892,,,,,,,0.04921,,,,571594,,,,,,0.5,0.5,,,597,4,1,0,0.68,0.32,0.45,0.55,,,,,,,72,,57,,15,,65,1,51,1,14,0,7,,6,,1,,17,1,0,0,0,0,0,0,,,,9,,,,7,,,2429,,,,48853,,,,17628,0,13940,0,3688,0,3688,0,""
2021-02-08,2021-02-09T17:20:00.000+01:00,,,,52022,143,,,,,37080,117,,,,,6676,25,,,,,704,0,,,,,7564,,,,,,,,,,,,,,,,,,1969824,10574,,,,,653143,2976,,,,,1144283,7550,,,,,70808,0,,,,,101590,,,,,,,,,,,,,,,,,0.01352,,,,,0.00331,,0.03931,,,,572241,647,,,,,0.5,0.5,,,600,3,1,0,0.68,0.32,0.45,0.55,,,,,,,73,1,58,1,15,0,68,3,53,2,15,1,5,-2,5,-1,0,-1,18,0,0,0,0,0,0,0,,,,8,,,,7,,,2576,147,,,48846,,,,18139,511,14089,149,4050,362,4050,362,""
