"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-05-25,2020-10-08T16:50:00.000+02:00,,4002,2,3203,2,799,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,84689,1079,68477,945,16212,134,,,,,,,,,,,,,,,,,,,,,,,,,0.816766,0.183234,,,,,,,,,,,0.0019,0.0021,69162,784,56080,684,13082,100,0.812555,0.187445,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,35,3,30,2,5,1,,,,,,,,,,,,,1,0,0,0,0,0,,,,916,1,,101,0,90,,3790,2,3004,,"local",""
2020-05-26,2020-10-08T16:50:00.000+02:00,,4008,6,3208,5,800,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,86300,1611,69807,1330,16493,281,,,,,,,,,,,,,,,,,,,,,,,,,0.816674,0.183326,,,,,,,,,,,0.0037,0.0038,70409,1247,57087,1007,13322,240,0.812559,0.187441,0.49,0.51,,,110,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,42,7,38,8,4,-1,,,,,,,,,,,,,1,0,0,0,0,0,,,,917,1,,100,-1,91,,3796,6,3007,,"local",""
2020-05-27,2020-10-08T16:50:00.000+02:00,,4015,7,3209,1,806,6,,,,,,,,0,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,87707,1407,71012,1205,16695,202,,,,,,,,339,,,,,,,,,,,,,,,,,0.817264,0.182736,,,,,,,,,,,0.005,0.0008,71452,1043,57976,889,13476,154,0.813237,0.186763,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,33,-9,29,-9,4,0,,,,,,,,,,,,,1,0,0,0,0,0,,,,919,2,,97,-3,85,,3806,10,3014,,"local",""
2020-05-28,2020-10-08T16:50:00.000+02:00,,4019,4,3212,3,807,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,90162,2455,73012,2000,17150,455,,,,,,,,828,,,,,,,,,,,,,,,,,0.816923,0.183077,,,,,,,,,,,0.0016,0.0015,73438,1986,59567,1591,13871,395,0.813041,0.186959,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,29,-4,25,-4,4,0,,,,,,,,,,,,,1,0,0,0,0,0,,,,922,3,,89,-8,79,,3818,12,3023,,"local",""
2020-05-29,2020-10-08T16:50:00.000+02:00,,4023,4,3215,3,808,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80802,0.19198,0.4865,0.5135,,,,,,,46.0,,93249,3087,75216,2204,18033,883,,,,,,,,1541,,,,,,,,,,,,,,,,,0.813537,0.186463,,,,,,,,,,,0.0013,0.0014,76036,2598,61425,1858,14611,740,0.809752,0.190248,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,28,-1,25,0,3,-1,,,,,,,,,,,,,0,-1,0,0,0,0,,,,924,2,,85,-4,78,,3826,8,3027,,"local",""
2020-05-30,2020-10-08T16:50:00.000+02:00,,4025,2,3217,2,808,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,95705,2456,77232,2016,18473,440,,,,,,,,911,,,,,,,,,,,,,,,,,0.813464,0.186536,,,,,,,,,,,0.0008,0.001,78113,2077,63104,1679,15009,398,0.809757,0.190243,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,-2,23,-2,3,0,,,,,,,,,,,,,1,1,0,0,0,0,,,,925,1,,77,-8,74,,3836,10,3033,,"local",""
2020-05-31,2020-10-08T16:50:00.000+02:00,,4026,1,3217,0,809,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,95932,227,77424,192,18508,35,,,,,,,,0,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.0044,0.0,78275,162,63236,132,15039,30,0.809783,0.190217,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,1,3,0,,,,,,,,,,,,,0,-1,0,0,0,0,,,,927,2,,64,-13,64,,3850,14,3043,,"local",""
2020-06-01,2020-10-08T16:50:00.000+02:00,,4027,1,3218,1,809,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,96655,723,77845,421,18810,302,,,,,,,,0,,,,,,,,,,,,,,,,,0.811386,0.188614,,,,,,,,,,,0.0014,0.0024,78917,642,63593,357,15324,285,0.807704,0.192296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-2,21,-3,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,929,2,,62,-2,63,,3853,3,3045,,"local",""
2020-06-02,2020-10-08T16:50:00.000+02:00,,4031,4,3220,2,811,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,99086,2431,79437,1592,19649,839,,,,,,,,1855,,,,,,,,,,,,,,,,,0.806363,0.193637,,,,,,,,,,,0.0016,0.0013,80909,1992,64803,1210,16106,782,0.802678,0.197322,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,22,-3,20,-1,2,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,929,0,,52,-10,51,,3867,14,3059,,"local",""
2020-06-03,2020-10-08T16:50:00.000+02:00,,4035,4,3222,2,813,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,101705,2619,81181,1744,20524,875,,,,,,,,1544,,,,,,,,,,,,,,,,,0.801595,0.198405,,,,,,,,,,,0.0015,0.0011,83027,2118,66114,1311,16913,807,0.797908,0.202092,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,-1,18,-2,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,931,2,,42,-10,45,,3881,14,3067,,"local",""
2020-06-04,2020-10-08T16:50:00.000+02:00,,4040,5,3226,4,814,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,104048,2343,82856,1675,21192,668,,,,,,,,2065,,,,,,,,,,,,,,,,,0.799001,0.200999,,,,,,,,,,,0.0021,0.0024,84877,1850,67374,1260,17503,590,0.795303,0.204697,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,-2,18,0,1,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,931,0,,34,-8,37,,3894,13,3079,,"local",""
2020-06-05,2020-10-08T16:50:00.000+02:00,,4042,2,3227,1,815,1,,,,,,,,2,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,108073,4025,85729,2873,22344,1152,,,,,,,,2706,,,,,,,,,,,,,,,,,0.795383,0.204617,,,,,,,,,,,0.0005,0.0003,88293,3416,69783,2409,18510,1007,0.791706,0.208294,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,0,18,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,933,2,,34,0,38,,3896,2,3079,,"local",""
2020-06-06,2020-10-08T16:50:00.000+02:00,,4046,4,3229,2,817,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,110410,2337,87551,1822,22859,515,,,,,,,,1933,,,,,,,,,,,,,,,,,0.794733,0.205267,,,,,,,,,,,0.0017,0.0011,90269,1976,71296,1513,18973,463,0.791114,0.208886,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-6,12,-6,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,934,1,,27,-7,30,,3907,11,3089,,"local",""
2020-06-07,2020-10-08T16:50:00.000+02:00,,4047,1,3230,1,817,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,111095,685,88057,506,23038,179,,,,,,,,0,,,,,,,,,,,,,,,,,0.794265,0.205735,,,,,,,,,,,0.0015,0.002,90851,582,71715,419,19136,163,0.790649,0.209351,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,5,16,4,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,935,1,,26,-1,29,,3909,2,3091,,"local",""
2020-06-08,2020-10-08T16:50:00.000+02:00,,4053,6,3234,4,819,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,114373,3278,90302,2245,24071,1033,,,,,,,,2790,,,,,,,,,,,,,,,,,0.790248,0.209752,,,,,,,,,,,0.0018,0.0018,93613,2762,73531,1816,20082,946,0.786648,0.213352,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,2,18,2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,935,0,,31,5,32,,3910,1,3092,,"local",""
2020-06-09,2020-10-08T16:50:00.000+02:00,,4056,3,3237,3,819,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,117988,3615,92906,2604,25082,1011,,,,,,,,2351,,,,,,,,,,,,,,,,,0.787262,0.212738,,,,,,,,,,,0.0008,0.0012,96732,3119,75704,2173,21028,946,0.783704,0.216296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-3,16,-2,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,938,3,,31,0,32,,3913,3,3095,,"local",""
2020-06-10,2020-10-08T16:50:00.000+02:00,,4063,7,3241,4,822,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,123232,5244,97396,4490,25836,754,,,,,,,,3946,,,,,,,,,,,,,,,,,0.7900472,0.2099528,,,,,,,,,,,0.0013,0.0009,101330,4598,79606,3902,21724,696,0.786681,0.213319,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,0,16,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,940,2,,33,2,31,,3918,5,3100,,"local",""
2020-06-11,2020-10-08T16:50:00.000+02:00,,4066,3,3242,1,824,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,128044,4812,101423,4027,26621,785,,,,,,,,5372,,,,,,,,,,,,,,,,,0.7917792,0.2082208,,,,,,,,,,,0.0006,0.0002,105501,4171,83080,3474,22421,697,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-2,15,-1,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,941,1,,28,-5,30,,3926,8,3102,,"local",""
2020-06-12,2020-10-08T16:50:00.000+02:00,,4070,4,3244,2,826,2,,,,,,,,4,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,135596,7552,107373,5950,28223,1602,,,,,,,,5997,,,,,,,,,,,,,,,,,0.7912139,0.2087861,,,,,,,,,,,0.0005,0.0003,112098,6597,88238,5158,23860,1439,0.7881647,0.2118353,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,1,16,1,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,941,0,,29,1,29,,3929,3,3105,,"local",""
2020-06-13,2020-10-08T16:50:00.000+02:00,,4078,8,3252,8,826,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,139525,3929,110744,3371,28781,558,,,,,,,,3719,,,,,,,,,,,,,,,,,0.7929921,0.2070079,,,,,,,,,,,0.002,0.0024,115510,3412,91140,2902,24370,510,0.7900286,0.2099714,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-3,12,-4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,945,4,,31,2,32,,3935,6,3110,,"local",""
2020-06-14,2020-10-08T16:50:00.000+02:00,,4080,2,3254,2,826,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,140291,766,111411,667,28880,99,,,,,,,,0,,,,,,,,,,,,,,,,,0.7933481,0.2066519,,,,,,,,,,,0.0026,0.003,116130,620,91673,533,24457,87,0.7461197,0.2096011,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,10,-2,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,1,,31,0,32,,3937,2,3112,,"local",""
2020-06-15,2020-10-08T16:50:00.000+02:00,,4086,6,3259,5,827,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,146571,6280,116195,4784,30376,1496,,,,,,,,6185,,,,,,,,,,,,,,,,,0.7911766,0.2088234,,,,,,,,,,,0.001,0.001,121598,5468,95746,4073,25852,1395,0.7684587,0.2116924,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,4,13,3,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,0,,35,4,37,,3939,2,3112,,"local",""
2020-06-16,2020-10-08T16:50:00.000+02:00,,4096,10,3266,7,830,3,,,,,,,12,4,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,152691,6120,121036,4841,31655,1279,,,,,,,,5364,,,,,,,,,,,,,,,,,0.7905103,0.2094897,,,,,,,,,,,0.0016,0.0014,126845,5247,99811,4065,27034,1182,0.7877346,0.2122654,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,0,14,1,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,0,,43,8,42,,3941,2,3114,,"local",""
2020-06-17,2020-10-08T16:50:00.000+02:00,,4099,3,3267,1,832,2,,,,,,,,2,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,160109,7418,127281,6245,32828,1173,,,,,,,,5729,,,,,,,,,,,,,,,,,0.7927718,0.2072282,,,,,,,,,,,0.0004,0.0002,133296,6451,105211,5400,28085,1051,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,12,-3,10,-4,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,947,1,,41,-2,40,,3946,5,3117,,"local",""
2020-06-18,2020-10-08T16:50:00.000+02:00,,4106,7,3273,6,833,1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,167531,7422,133442,6161,34089,1261,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0009,0.001,139765,6469,110519,5308,29246,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,2,12,2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,948,1,,44,3,44,,3950,4,3119,,"local",""
2020-06-19,2020-10-08T16:50:00.000+02:00,,4115,9,3282,9,833,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,176033,8502,140242,6800,35791,1702,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0011,0.0013,147138,7373,116359,5840,30779,1533,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,12,-2,11,-1,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,948,0,,45,1,47,,3958,8,3125,,"local",""
2020-06-20,2020-10-08T16:50:00.000+02:00,,4132,17,3295,13,837,4,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,182414,6381,145645,5403,36769,978,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.0027,0.0024,152735,5597,121052,4693,31683,904,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,1,12,1,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,949,1,,58,13,57,,3962,4,3128,,"local",""
2020-06-21,2020-10-08T16:50:00.000+02:00,,4132,0,3295,0,837,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,183020,606,146149,504,36871,102,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,0.0,153208,473,121436,384,31772,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,3,14,2,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,1,,55,-3,56,,3965,3,3129,,"local",""
2020-06-22,2020-10-08T16:50:00.000+02:00,,4147,15,3307,12,840,3,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,190500,7480,152211,6062,38289,1418,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.002,0.002,159588,6380,126512,5076,33076,1304,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-1,14,0,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,0,,70,15,68,,3965,0,3129,,"local",""
2020-06-23,2020-10-08T16:50:00.000+02:00,,4150,3,3309,2,841,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,190664,164,152350,139,38314,25,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0183,0.0144,159683,95,126592,80,33091,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-4,11,-3,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,950,0,,67,-3,66,,3971,6,3133,,"local",""
2020-06-24,2020-10-08T16:50:00.000+02:00,,4163,13,3322,13,841,0,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,196906,6242,157032,4682,39874,1560,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0021,0.0028,165004,5321,130459,3867,34545,1454,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,2,13,2,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,951,1,,77,10,76,,3974,3,3136,,"local",""
2020-06-25,2020-10-08T16:50:00.000+02:00,,4183,20,3341,19,842,1,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,203429,6523,162317,5285,41112,1238,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0031,0.0036,170228,5224,134604,4145,35624,1079,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,0,12,-1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,952,1,,87,10,88,,3984,10,3143,,"local",""
2020-06-26,2020-10-08T16:50:00.000+02:00,,4227,44,3382,41,845,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210628,7199,168465,6148,42163,1051,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0061,0.0067,175954,5726,139443,4839,36511,887,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-4,8,-4,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,127,40,127,,3988,4,3145,,"local",""
2020-06-27,2020-10-08T16:50:00.000+02:00,,4259,32,3412,30,847,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216759,6131,173998,5533,42761,598,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0052,0.0054,180949,4995,143894,4451,37055,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,152,25,152,,3995,7,3150,,"local",""
2020-06-28,2020-10-08T16:50:00.000+02:00,,4272,13,3422,10,850,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,217800,1041,174929,931,42871,110,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0125,0.0107,181700,751,144565,671,37135,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,954,,,157,5,154,,4003,8,3158,,"local",""
2020-06-29,2020-10-08T16:50:00.000+02:00,,4325,53,3466,44,859,9,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,227374,9574,183571,8642,43803,932,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0055,0.0051,189109,7409,151218,6653,37891,756,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,955,1,,208,51,196,,4005,2,3160,,"local",""
2020-06-30,2020-10-08T16:50:00.000+02:00,,4354,29,3490,24,864,5,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,236126,8752,191309,7738,44817,1014,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0033,0.0031,195835,6726,157082,5864,38753,862,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,955,0,,232,24,216,,4010,5,3164,,"local",""
2020-07-01,2020-10-08T16:50:00.000+02:00,,4409,55,3541,51,868,4,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,247247,11121,201482,10173,45765,948,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0049,0.005,204492,8657,164956,7874,39536,783,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,956,1,,278,46,261,,4019,9,3170,,"local",""
2020-07-02,2020-10-08T16:50:00.000+02:00,,4462,53,3584,43,878,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,259471,12224,212574,11092,46897,1132,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0043,0.0039,214016,9524,173540,8584,40476,940,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,956,0,,327,49,301,,4023,4,3173,,"local",""
2020-07-03,2020-10-08T16:50:00.000+02:00,,4492,30,3612,28,880,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271595,12124,223116,10542,48479,1582,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0025,0.0027,223347,9331,181579,8039,41768,1292,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,350,23,322,,4030,7,3180,,"local",""
