"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccinations","vaccinations_new","vaccinations_residents","vaccinations_residents_new","state","flags"
2020-06-18,2020-12-30T16:55:00.000+01:00,,4106,7,3277,6,829,1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,167603,7425,133621,6170,33982,1255,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0009,0.001,139765,6469,110519,5308,29246,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,2,12,2,2,0,14,2,12,2,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,585,1,,3,44,3,76,3,3950,4,3091,,,,,,"local",""
2020-06-19,2020-12-30T16:55:00.000+01:00,,4115,9,3286,9,829,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,176108,8505,140425,6804,35683,1701,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0011,0.0013,147138,7373,116359,5840,30779,1533,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,12,-2,11,-1,1,-1,12,-2,11,-1,1,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,588,3,,2,45,1,78,2,3958,8,3098,,,,,,"local",""
2020-06-20,2020-12-30T16:55:00.000+01:00,,4132,17,3299,13,833,4,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,182490,6382,145841,5416,36649,966,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.0027,0.0024,152735,5597,121052,4693,31683,904,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,1,12,1,1,0,13,1,12,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,590,2,,2,58,13,84,6,3962,4,3105,,,,,,"local",""
2020-06-21,2020-12-30T16:55:00.000+01:00,,4132,0,3299,0,833,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,183096,606,146345,504,36751,102,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,0.0,153208,473,121436,384,31772,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,3,14,2,2,1,16,3,14,2,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,590,0,,2,55,-3,83,-1,3965,3,3106,,,,,,"local",""
2020-06-22,2020-12-30T16:55:00.000+01:00,,4147,15,3311,12,836,3,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,190586,7490,152429,6084,38157,1406,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.002,0.002,159588,6380,126512,5076,33076,1304,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-1,14,0,1,-1,15,-1,14,0,1,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,593,3,,3,70,15,95,12,3965,0,3106,,,,,,"local",""
2020-06-23,2020-12-30T16:55:00.000+01:00,,4150,3,3313,2,837,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,190750,164,152568,139,38182,25,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0183,0.0144,159683,95,126592,80,33091,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-4,11,-3,0,-1,11,-4,11,-3,0,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,594,1,,2,67,-3,95,0,3971,6,3108,,,,,,"local",""
2020-06-24,2020-12-30T16:55:00.000+01:00,,4163,13,3326,13,837,0,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,196997,6247,157262,4694,39735,1553,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0021,0.0028,165004,5321,130459,3867,34545,1454,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,2,13,2,0,0,13,2,13,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,597,3,,2,77,10,104,9,3974,3,3112,,,,,,"local",""
2020-06-25,2020-12-30T16:55:00.000+01:00,,4183,20,3345,19,838,1,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,203533,6536,162577,5315,40956,1221,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0031,0.0036,170228,5224,134604,4145,35624,1079,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,0,12,-1,1,1,13,0,12,-1,1,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,597,0,,2,87,10,115,11,3984,10,3120,,,,,,"local",""
2020-06-26,2020-12-30T16:55:00.000+01:00,,4227,44,3386,41,841,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210738,7205,168737,6160,42001,1045,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0061,0.0067,175954,5726,139443,4839,36511,887,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-4,8,-4,1,0,9,-4,8,-4,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,598,1,,1,127,40,150,35,3988,4,3126,,,,,,"local",""
2020-06-27,2020-12-30T16:55:00.000+01:00,,4259,32,3416,30,843,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216882,6144,174296,5559,42586,585,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0052,0.0054,180949,4995,143894,4451,37055,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,13,4,12,4,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,598,0,,1,152,25,172,22,3995,7,3134,,,,,,"local",""
2020-06-28,2020-12-30T16:55:00.000+01:00,,4272,13,3426,10,846,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,217923,1041,175233,937,42690,104,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0125,0.0107,181700,751,144565,671,37135,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,11,-2,9,-3,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,599,1,,1,157,5,174,2,4003,8,3142,,,,,,"local",""
2020-06-29,2020-12-30T16:55:00.000+01:00,,4325,53,3470,44,855,9,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,227508,9585,183912,8679,43596,906,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0055,0.0051,189109,7409,151218,6653,37891,756,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,16,5,14,5,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,601,2,,1,208,51,218,44,4005,2,3142,,,,,,"local",""
2020-06-30,2020-12-30T16:55:00.000+01:00,,4354,29,3494,24,860,5,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,236278,8770,191693,7781,44585,989,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0033,0.0031,195835,6726,157082,5864,38753,862,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,18,2,16,2,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,605,4,,2,232,24,238,20,4010,5,3146,,,,,,"local",""
2020-07-01,2020-12-30T16:55:00.000+01:00,,4409,55,3545,51,864,4,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,247424,11146,201938,10245,45486,901,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0049,0.005,204492,8657,164956,7874,39536,783,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,16,-2,14,-2,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,606,1,,1,278,46,281,43,4019,9,3154,,,,,,"local",""
2020-07-02,2020-12-30T16:55:00.000+01:00,,4462,53,3588,43,874,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,259677,12253,213103,11165,46574,1088,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0043,0.0039,214016,9524,173540,8584,40476,940,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,22,6,19,5,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,611,5,,2,327,49,319,38,4023,4,3159,,,,,,"local",""
2020-07-03,2020-12-30T16:55:00.000+01:00,,4492,30,3616,28,876,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271814,12137,223702,10599,48112,1538,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0025,0.0026,223347,9331,181579,8039,41768,1292,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,17,-5,14,-5,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,617,6,,3,350,23,341,22,4030,7,3165,,,,,,"local",""
2020-07-04,2020-12-30T16:55:00.000+01:00,,4547,55,3665,49,882,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280598,8784,231568,7866,49030,918,,,,,,,,7293,,,,,,,,,,,,,,,,,0.8172296,0.1827704,,,,,,,,,,,0.0063,0.0062,230189,6842,187636,6057,42553,785,0.8157179,0.1842821,,,,,110,0,1,0,,,,,,,,,,,24,7,21,7,3,0,24,7,21,7,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,619,2,,3,395,45,381,40,4040,10,3174,,,,,,"local",""
2020-07-05,2020-12-30T16:55:00.000+01:00,,4562,15,3677,12,885,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,281824,1226,232595,1027,49229,199,,,,,,,,0,,,,,,,,,,,,,,,,,0.8172679,0.1827321,,,,,,,,,,,0.0123,0.0117,231089,900,188376,740,42713,160,0.8157608,0.1842392,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,-4,17,-4,3,0,20,-4,17,-4,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,622,3,,3,393,-2,382,1,4057,17,3185,,,,,,"local",""
2020-07-06,2020-12-30T16:55:00.000+01:00,,4620,58,3725,48,895,10,,,,,,,268,12,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,294237,12413,242669,10074,51568,2339,,,,,,,,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,0.0048,240467,9378,195757,7381,44710,1997,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,2,19,2,3,0,22,2,19,2,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,624,2,,3,451,58,430,48,4057,0,3185,,,,,,"local",""
2020-07-07,2020-12-30T16:55:00.000+01:00,,4681,61,3777,52,904,9,,,,,,,,5,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,306133,11896,252251,9582,53882,2314,,,,,,,,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,0.0054,249694,9227,203011,7254,46683,1973,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,2,23,4,1,-2,24,2,23,4,1,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,630,6,,4,496,45,473,43,4073,16,3194,,,,,,"local",""
2020-07-08,2020-12-30T16:55:00.000+01:00,,4740,59,3828,51,912,8,,,,,,,,28,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,319608,13475,263702,11451,55906,2024,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,0.0045,259940,10246,211530,8519,48410,1727,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,2,24,1,2,1,26,2,24,1,2,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,633,3,,4,552,56,523,50,4076,3,3195,,,,,,"local",""
2020-07-09,2020-12-30T16:55:00.000+01:00,,4784,44,3863,35,921,9,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,332527,12919,274822,11120,57705,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.0031,269584,9644,219658,8128,49926,1516,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,27,1,24,0,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,636,3,,4,583,31,549,26,4089,13,3204,,,,,,"local",""
2020-07-10,2020-12-30T16:55:00.000+01:00,,4849,65,3919,56,930,9,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338913,6386,280301,5479,58612,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,0.0102,273878,4294,223184,3526,50694,768,,,,,,,111,1,1,0,,,,,,,,,,,31,4,29,5,2,-1,31,4,29,5,2,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,640,4,,3,628,45,591,42,4109,20,3217,,,,,,"local",""
2020-07-11,2020-12-30T16:55:00.000+01:00,,4932,83,3996,77,936,6,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347766,8853,288135,7834,59631,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.0098,280154,6276,228577,5393,51577,883,,,,,,,111,0,1,0,,,,,,,,,,,36,5,33,4,3,1,36,5,33,4,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,644,4,,4,666,38,639,48,4153,44,3246,,,,,,"local",""
2020-07-12,2020-12-30T16:55:00.000+01:00,,4964,32,4025,29,939,3,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,353156,5390,292747,4612,60409,778,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0058,0.0063,283932,3778,231736,3159,52196,619,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,38,2,34,1,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,647,3,,4,665,-1,649,10,4185,32,3265,,,,,,"local",""
2020-07-13,2020-12-30T16:55:00.000+01:00,,5065,101,4118,93,947,8,,,,,,,,24,,,,,,,,,,,,,,,,,0.82041,0.17959,0.48,0.52,,,,,,,44.0,,365394,12238,303288,10541,62106,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,0.0088,292724,8792,239046,7310,53678,1482,0.8029695,0.1970305,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,47,9,44,10,3,-1,47,9,44,10,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,654,7,,4,753,88,736,87,4197,12,3271,,,,,,"local",""
2020-07-14,2020-12-30T16:55:00.000+01:00,,5132,67,4170,52,962,15,,,,,,,,35,,,,,,,,,,,,,,,,,0.82273,0.17727,0.48,0.52,,,,,,,44.0,,379683,14289,314948,11660,64735,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.0045,302825,10101,246929,7883,55896,2218,0.8089376,0.1910624,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,38,-9,34,-10,4,1,38,-9,34,-10,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,661,7,,4,768,15,755,19,4249,52,3304,,,,,,"local",""
2020-07-15,2020-12-30T16:55:00.000+01:00,,5295,163,4304,134,991,29,,,,,,,,27,,,,,,,,,,,,,,,,,0.82441,0.17559,0.48,0.52,,,,,,,43.0,,397393,17710,329402,14454,67991,3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,0.0093,315205,12380,256588,9659,58617,2721,0.8160029,0.1839971,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,42,4,37,3,5,1,42,4,37,3,5,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,663,2,,4,903,135,874,119,4277,28,3319,,,,,,"local",""
2020-07-16,2020-12-30T16:55:00.000+01:00,,5419,124,4411,107,1008,17,,,,,,,,22,,,,,,,,,,,,,,,,,0.81272,0.18728,0.48,0.52,,,,,,,43.0,,413315,15922,342902,13500,70413,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078,0.0079,325754,10549,265222,8634,60532,1915,0.8163971,0.1836029,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,40,-2,36,-1,4,-1,40,-2,36,-1,4,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,665,2,,4,972,69,945,71,4332,55,3355,,,,,,"local",""
2020-07-17,2020-12-30T16:55:00.000+01:00,,5504,85,4484,73,1020,12,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430399,17084,357357,14455,73042,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049,0.0051,337805,12051,275158,9936,62647,2115,,,,,,,111,0,1,0,,,,,,,,,,,42,2,36,0,6,2,42,2,36,0,6,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,670,5,,4,1004,32,986,41,4384,52,3387,,,,,,"local",""
2020-07-18,2020-12-30T16:55:00.000+01:00,,5616,112,4581,97,1035,15,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445652,15253,370139,12782,75513,2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074,0.0076,347991,10186,283313,8155,64678,2031,,,,,,,111,0,1,0,,,,,,,,,,,48,6,42,6,6,0,48,6,42,6,6,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,675,5,,4,1089,85,1067,81,4411,27,3403,,,,,,"local",""
2020-07-19,2020-12-30T16:55:00.000+01:00,,5651,35,4608,27,1043,8,,,,,,,,0,,,,,,,,,,,,,,,,,0.81415,0.18585,0.48,0.52,,,,,,,43.0,,449263,3611,373260,3121,76003,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098,0.0087,350354,2363,285276,1963,65078,400,0.8146926,0.1853074,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,54,6,47,5,7,1,54,6,47,5,7,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,678,3,,4,1073,-16,1069,2,4462,51,3428,,,,,,"local",""
2020-07-20,2020-12-30T16:55:00.000+01:00,,5737,86,4679,71,1058,15,,,,,,,,21,,,,,,,,,,,,,,,,,0.81432,0.18568,0.48,0.52,,,,,,,43.0,,461216,11953,383054,9794,78162,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,0.0072,358148,7794,291336,6060,66812,1734,0.8139958,0.1860042,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,55,1,50,3,5,-2,55,1,50,3,5,-2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,686,8,,4,1144,71,1133,64,4477,15,3435,,,,,,"local",""
2020-07-21,2020-12-30T16:55:00.000+01:00,,5866,129,4792,113,1074,16,,,,,,,,26,,,,,,,,,,,,,,,,,0.81568,0.18432,0.48,0.52,,,,,,,43.0,,481998,20782,399470,16416,82528,4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,0.0069,372144,13996,301711,10375,70433,3621,0.8114482,0.1885518,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,60,5,55,5,5,0,60,5,55,5,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,689,3,,4,1222,78,1218,85,4528,51,3463,,,,,,"local",""
2020-07-22,2020-12-30T16:55:00.000+01:00,,5964,98,4869,77,1095,21,,,,,,,,12,,,,,,,,,,,,,,,,,0.81519,0.18481,0.48,0.52,,,,,,,43.0,,491049,9051,406653,7183,84396,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109,0.0107,377633,5489,305725,4014,71908,1475,0.8099831,0.1900169,0.48,0.52,,,112,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,58,-2,57,2,1,-4,58,-2,57,2,1,-4,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,696,7,,4,1258,36,1253,35,4589,61,3504,,,,,,"local",""
2020-07-23,2020-12-30T16:55:00.000+01:00,,6068,104,4954,85,1114,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81506,0.18494,0.48,0.52,,,,,,,43.0,,510330,19281,421937,15284,88393,3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.0056,388922,11289,313994,8269,74928,3020,0.8071428,0.1928572,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,52,-6,49,-8,3,2,52,-6,49,-8,3,2,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,700,4,,5,1306,48,1300,47,4645,56,3542,,,,,,"local",""
2020-07-24,2020-12-30T16:55:00.000+01:00,,6214,146,5075,121,1139,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523650,13320,432538,10601,91112,2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.0114,396476,7554,319633,5639,76843,1915,0.8069425,0.1930575,,,,,112,0,1,0,,,,,,,,,,,48,-4,44,-5,4,1,48,-4,44,-5,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,703,3,,4,1413,107,1397,97,4684,39,3566,,,,,,"local",""
2020-07-25,2020-12-30T16:55:00.000+01:00,,6298,84,5150,75,1148,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531498,7848,438690,6152,92808,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107,0.0122,400647,4171,322622,2989,78025,1182,0.8060264,0.1939736,,,,,112,0,1,0,,,,,,,,,,,54,6,50,6,4,0,54,6,50,6,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,703,0,,4,1436,23,1423,26,4745,61,3615,,,,,,"local",""
